dataset,file_path,ts2i_transformation_pretty_name,model,latent_dim,window_length,stride,image_size,epochs,learning_rate,train_losses,val_losses,AUC_PR,AUC_ROC,VUS_PR,VUS_ROC,Standard_F1,PA_F1,Event_F1,R_F1,Affiliation_F,training_time_s,device
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RP,pvt_autoencoder_frozen,128,10,10,64,100,0.001,"[0.16180720273405313, 0.08319765003398061, 0.04690286866389215, 0.028708044672384858, 0.01905966061167419, 0.013493332371581346, 0.010053916019387543, 0.007796059275278822, 0.006239848647965118, 0.005121999856783077, 0.004298326064599678, 0.003668372635729611, 0.003174466168275103, 0.0027812551998067647, 0.002463398122927174, 0.0022011324035702273, 0.0019828457734547555, 0.001797259843442589, 0.001636931010580156, 0.00150292603939306, 0.0013823310800944455, 0.0012787964806193486, 0.0011885065905516967, 0.0011047300940845162, 0.0010320462461095303, 0.0009647370170569047, 0.0009048211759363767, 0.000850800995976897, 0.0008016329593374394, 0.0007544633663201239, 0.0007109713260433637, 0.0006733886766596697, 0.0006365037261275575, 0.000604293880314799, 0.0005713025093427859, 0.0005421489986474626, 0.000516614305524854, 0.000490279035147978, 0.0004648521680792328, 0.00044520543269754853, 0.00042196124559268355, 0.00040241735223389696, 0.000382554095267551, 0.00036617555815610103, 0.00034965502527484205, 0.00033386986979166977, 0.00031979665254766587, 0.0003053605651075486, 0.0002924140662798891, 0.00028176364503451623, 0.00027043709633289836, 0.0002600145917313057, 0.0002496747247278108, 0.00024030463100643829, 0.00023084436452336377, 0.00022468840597866802, 0.00021559531796810916, 0.00020768962895090226]","[0.15987254306674004, 0.05760643910616636, 0.029040043707937002, 0.01860347157344222, 0.013567434391006827, 0.010454300325363874, 0.008216226939111948, 0.006610246608033776, 0.005424061324447393, 0.004544056951999664, 0.0038479152717627585, 0.003325355995912105, 0.0028962327633053064, 0.0025540897040627897, 0.0022701548296026886, 0.002030187053605914, 0.0018210705311503261, 0.001665121817495674, 0.001525671366835013, 0.0013938937045168132, 0.0012920974404551089, 0.0011952709464821965, 0.001104468945413828, 0.001034361048368737, 0.0009704359254101291, 0.0009073609835468233, 0.0008488004095852375, 0.0007985574338817969, 0.0007478008919861168, 0.0007071585569065064, 0.0006687355926260352, 0.0006347024173010141, 0.0005972892977297306, 0.000565322712645866, 0.000539250613655895, 0.000511575402924791, 0.0004833429557038471, 0.00046192845911718905, 0.00044369151146383956, 0.00041795411380007863, 0.00040064044151222333, 0.0003821442951448262, 0.0003647002449724823, 0.00034769315243465826, 0.0003350305851199664, 0.0003199595303158276, 0.00030423981661442667, 0.0002932079660240561, 0.00028137757908552885, 0.0002704588623601012, 0.00026228526257909834, 0.0002507045901438687, 0.0002453441120451316, 0.0002318533297511749, 0.00022609806546824984, 0.00021768019723822363, 0.00020624460012186319, 0.00020132086501689628]",0.12325225265180186,0.5910432946156502,0.15957035850594642,0.623208457165223,0.24122215096676755,0.6109160416363674,0.3302129415560366,0.39977317491368586,0.7555528057413982,56.9980769851245,cuda
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RP,pvt_autoencoder_progressive_unfreeze,128,10,10,64,150,0.001,"[0.23452768102288246, 0.1515583978034556, 0.09109785966575146, 0.05476071243174374, 0.034726318903267384, 0.023497317219153047, 0.016199497738853097, 0.011954788875300437, 0.00938665890134871, 0.007789145194692537, 0.006030359800206497, 0.005726632458390668, 0.004403896382427774, 0.003649958409368992, 0.003070884820772335, 0.002710652712266892, 0.0024312404420925304, 0.002138889060006477, 0.0018983664704137482, 0.0016913773797568865, 0.0013231929297035094, 0.0006249936704989523, 0.00036933661795046646, 0.0002631732722875313, 0.000191990458915825, 0.000171617059095297, 0.0001266517310796189, 0.00010265921628160868, 9.159654518953175e-05, 0.0001157617671196931, 0.00014796864888921846, 0.00010827403912117006, 6.99293639172538e-05, 5.615344730358629e-05, 5.3959513252266333e-05, 4.709032373284572e-05, 4.282767326913017e-05, 4.241583428665763e-05, 3.8225703519856324e-05, 3.823526856194803e-05, 7.703470203068719e-05, 0.00012980038263776805, 6.168307936604833e-05, 4.206159178465896e-05]","[0.2288251370191574, 0.12364242784678936, 0.0655612088739872, 0.040761024691164494, 0.02769560506567359, 0.01846688287332654, 0.013495628954842687, 0.010481986915692687, 0.008487088372930884, 0.006718333810567856, 0.005563946440815926, 0.004487058729864657, 0.004259249311871827, 0.003563770034816116, 0.002959171077236533, 0.0025990907452069223, 0.002292023622430861, 0.0020350170671008527, 0.0018033543310593814, 0.001617129979422316, 0.0009770145115908235, 0.0003981831614510156, 0.0002583917957963422, 0.00019269896074547432, 0.00015515002814936452, 0.00013285252134664916, 0.0001077611705113668, 8.630933371023275e-05, 7.839345380489249e-05, 9.57594056671951e-05, 9.734670857142191e-05, 6.958518133615144e-05, 6.0682297771563753e-05, 4.857207477471093e-05, 4.718774289358407e-05, 4.049567178299185e-05, 3.88823445973685e-05, 3.603534742069314e-05, 3.3251987133553484e-05, 3.268843465775717e-05, 0.00010046407260233536, 7.614879359607585e-05, 4.585044734994881e-05, 3.3982249078690074e-05]",0.12416185329678248,0.595782590202517,0.15987351043908782,0.6232542534652685,0.24490390959599206,0.6109160416363674,0.3339768787916303,0.19955028660916,0.7571350614996496,52.51082387007773,cuda
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RP,pvt_autoencoder_differential_lr,128,10,10,64,100,0.001,"[0.23267986625432968, 0.16259997710585594, 0.10245880531147122, 0.05763581185601652, 0.03351700818166137, 0.021432517445646226, 0.01477982837241143, 0.010507379018235952, 0.008587854448705912, 0.0061347159498836845, 0.0049267268914263695, 0.004529413054115139, 0.0036068032786715776, 0.003250818495871499, 0.002646241249749437, 0.0022441672044806182, 0.002117860974976793, 0.0019006540314876474, 0.0017393535381415859, 0.0016110739161376841, 0.0014730371913174167, 0.0014219202494132333, 0.001272230852919165, 0.001206141801958438, 0.001091186742996797, 0.0010011718186433427, 0.0009672102278273087, 0.0008848413381201681, 0.0008680835271661635, 0.000836086124763824, 0.0007894708869571332, 0.0007581477839266881, 0.0007042290599201806, 0.0007094964203133713, 0.0006652041774941608, 0.0006527843142976053, 0.00062693137806491, 0.0005608287610812113, 0.0005386238444771152, 0.000511211168486625, 0.0005010258428228553, 0.00045694717300648335, 0.0006801021936553298, 0.0005166599876247346, 0.0004306224909669254, 0.00039899996590975206, 0.00035103277150483336, 0.0003333080130687449, 0.00031003711774246767, 0.00028886414838780183, 0.00027882858557859436, 0.000878958619068726, 0.0003233053175790701, 0.000263414483924862, 0.00025575111340003787, 0.00021733640551246936, 0.00021529055175051326, 0.0002814379849951365, 0.00020354906155262142, 0.0001880184745459701, 0.00023881519609858515, 0.00018434086723573273, 0.00016796438649180345, 0.0001526256519355229, 0.00015442530911968788, 0.00014196547726896824]","[0.22544189542531967, 0.14275730773806572, 0.07070945017039776, 0.0396093400195241, 0.024667658377438784, 0.016155689023435116, 0.012155270902439952, 0.008838870795443654, 0.00683521933387965, 0.005373639753088355, 0.004423580830916762, 0.004009642172604799, 0.00332813331624493, 0.0028410605737008154, 0.00243623397545889, 0.0020924985874444246, 0.0019213214109186083, 0.0017919832607731223, 0.0016327634220942855, 0.001522184000350535, 0.0014015946071594954, 0.0013317317061591893, 0.0011485426512081176, 0.0011094000365119427, 0.001012573135085404, 0.0009398448892170563, 0.0009284821280743927, 0.0008658570586703718, 0.0008081358828349039, 0.0008257881709141657, 0.0007651118648936972, 0.000711448912625201, 0.0006526590586872771, 0.0006764611607650295, 0.0006170328997541219, 0.0006339662941172719, 0.0005893662892049178, 0.0005307676183292642, 0.0005043962228228338, 0.0004775354464072734, 0.0004999818629585207, 0.00042997055425075814, 0.0005218385922489688, 0.0004421900157467462, 0.00041102876275544986, 0.00037912174593657255, 0.00032357111922465265, 0.00030965924815973267, 0.00029452786839101464, 0.0002658736193552613, 0.00026262718165526167, 0.0003784785440075211, 0.0002999967327923514, 0.00024299227516166866, 0.00022830822126707062, 0.00020429758296813816, 0.00019957493714173324, 0.00019054897711612284, 0.0002005423630180303, 0.00017337616009172052, 0.00020750355542986654, 0.00017052646580850706, 0.00015760473979753442, 0.0001455523779441137, 0.00014695753998239525, 0.0001409713295288384]",0.12287231507362863,0.5956197521710042,0.15945211916671106,0.6224914893968063,0.24490390959599206,0.6109160416363674,0.3339768787916303,0.19955028660916,0.7571350614996496,90.27067078999244,cuda
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RWT,cnn_autoencoder,128,10,10,64,150,0.001,"[0.08878590213134885, 0.04812227701768279, 0.02735064330045134, 0.016081412322819233, 0.009986589895561337, 0.006715341878589243, 0.004782998526934534, 0.0035557713999878615, 0.0027287904085824266, 0.002147432925994508, 0.0017304422508459538, 0.0014323877257993445, 0.0012002174480585381, 0.0010152249269594904, 0.0008755151538935024, 0.0007683788680878934, 0.0006833109582657926, 0.000605728058872046, 0.0005479226820170879, 0.0004920390474580927, 0.0004527212349785259, 0.0004155100159550784, 0.0003804943280556472, 0.0003519609908835264, 0.0003384104056749493, 0.00031351016332337167, 0.0002868667925213231, 0.00026793614870257443, 0.0002580138161647483, 0.00024376123201363953, 0.00023564305774925742, 0.00021931730225333013, 0.00021041842592239846, 0.00019754529694182565, 0.00018991724027728196, 0.00018410632674203953, 0.00017405218204658013, 0.0001688209977146471, 0.00016937783857429167, 0.000167441417943337, 0.0001574392408656422, 0.00014898831614118535, 0.0001468636319259531, 0.00014281575840868754, 0.000143997254781425, 0.00013573002524935873]","[0.0864121112972498, 0.04183915816247463, 0.02022542105987668, 0.01381521369330585, 0.007642540615051985, 0.005245906300842762, 0.004234519670717418, 0.003010458662174642, 0.002508480567485094, 0.0021603878121823072, 0.0016460100596304983, 0.0012533076805993915, 0.001155944773927331, 0.000972679685219191, 0.0008785551326582208, 0.0006851545040262863, 0.0006193660810822621, 0.000555059450562112, 0.0004974597250111401, 0.0004627047892427072, 0.0004339618390076794, 0.00038255873369053006, 0.0003532325354171917, 0.0003278874064562842, 0.0006155824812594801, 0.0005672634724760428, 0.0002679632816580124, 0.0002865345959435217, 0.00025666257715784013, 0.00023461674572899938, 0.00021626750094583258, 0.00026987152523361146, 0.00020365002274047583, 0.00022255981457419693, 0.00018481320512364618, 0.0001756898382154759, 0.00016842421973706223, 0.00015997626178432256, 0.00020185088578728028, 0.00019339864229550585, 0.0001518083554401528, 0.0001755328594299499, 0.00014489234308712184, 0.00014548735634889454, 0.00015658343545510434, 0.00012574442007462494]",0.37715360860537434,0.7157679541308613,0.41687411813815956,0.7948900115695801,0.36001516344613105,0.9326978211009175,0.928571428571428,0.4236589286724304,0.8906732447756684,39.22758732014336,cuda
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RWT,resnet18_autoencoder_frozen,128,10,10,64,100,0.001,"[0.08171578170731664, 0.02981425088364631, 0.012277578352950513, 0.005864022357854992, 0.0033929859491763636, 0.0020357788816909306, 0.0013636740623041987, 0.000997908256977098, 0.000793510589573998, 0.0006763349920220207, 0.0006055793128325604, 0.0005372590112528997, 0.00043436092528281733, 0.0003967661305068759, 0.0003395199200895149, 0.0003042273219762137, 0.0002843976326403208, 0.0002601926380521036, 0.00027491122727951733, 0.0002471746447554324, 0.00022865331629873253, 0.0002064915070150164, 0.00019785456424870063, 0.00024163792932085926, 0.00020944440711900825, 0.0001605900815775385, 0.00015415765847137664]","[0.06861143000423908, 0.01740427827462554, 0.00905768689699471, 0.008266724296845496, 0.007745195762254298, 0.002273034246172756, 0.0011807426053564996, 0.0008786523685557768, 0.0007070877763908356, 0.0006210662686498836, 0.0005235519784037024, 0.0004448802428669296, 0.0003814747469732538, 0.0003466986527200788, 0.00031201129604596645, 0.00028691926854662597, 0.0002612787138787098, 0.0002936502860393375, 0.00024879203192540444, 0.00024215691519202664, 0.00019964863895438612, 0.00020412838421179913, 0.0002184430450142827, 0.00019758345661102794, 0.0001838841817516368, 0.00016586764832027256, 0.00016253588364634197]",0.3493968694245039,0.7141892689296275,0.3885376749299049,0.7903058178906255,0.3138527752692618,0.9677974265464804,0.9486027128615782,0.47101269417835284,0.9322144783418985,23.798199924174696,cuda
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RWT,resnet18_autoencoder_progressive_unfreeze,128,10,10,64,150,0.001,"[0.06822732486762106, 0.021201230643782765, 0.008244443131843582, 0.004073075324413367, 0.002276589410030283, 0.0014655778431915678, 0.001039803977619158, 0.0007834759198885877, 0.0006340889412967954, 0.0005354128625185695, 0.0004923454798699822, 0.0004941003662679577, 0.0003919213377230335, 0.0003431176646699896, 0.00031007321194920223, 0.00030944316677050665, 0.00027961735486314865, 0.00028254077642486664, 0.0002490029382897774, 0.00021712684610974975, 0.001247224538019509, 0.00043071696018159855, 0.0002881435948438593, 0.0002370721385887009, 0.00019484716813167324, 0.00016124323155963793, 0.00015927119147818303, 0.0001509988524048822, 0.00014419984199776081, 0.00011724544265234726, 0.00010501487622605055, 0.000130333424294804, 0.00010577737293715472, 0.00010107142725246376, 0.00010318864678993123, 9.79043215920683e-05, 7.73164726979303e-05, 7.759082313896215e-05]","[0.05585475545376539, 0.014021866489201784, 0.008961310843005776, 0.004833054728806019, 0.0033054273808375, 0.0016986815026029944, 0.0009518568258499727, 0.0007036882743705064, 0.0005798203783342615, 0.0004797481669811532, 0.00044334102858556435, 0.00040181254007620737, 0.0003487848080112599, 0.00033334865292999893, 0.00033330234873574227, 0.00029173078655730933, 0.0002958227996714413, 0.00024454668891848996, 0.0002643407860887237, 0.00023643142776563764, 0.0018131333054043353, 0.0008885235729394481, 0.00025933481083484367, 0.00021249052588245831, 0.00015798648382769898, 0.00015409348634420894, 0.0001597998671059031, 0.00011293764691799879, 0.00011367337174306158, 0.00011295458716631401, 9.796498670766596e-05, 0.0001479575967096025, 0.00010524683057155926, 0.00012451606016838923, 0.00010040675988420844, 7.716432628512848e-05, 6.628997471125331e-05, 6.794111050112406e-05]",0.3696594476800962,0.7234937592104822,0.4093875205395698,0.7960108976971605,0.33352462274560496,0.9772587163504349,0.9686931342728488,0.4817563262903908,0.9413772208379366,36.69534883508459,cuda
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RWT,resnet18_autoencoder_differential_lr,128,10,10,64,100,0.001,"[0.07684660493396223, 0.027376911253668368, 0.009493904130067676, 0.003736733735422604, 0.002002433560846839, 0.0012642971050809138, 0.000901518727914663, 0.0006964633321331348, 0.0005742912653659005, 0.0004964720246789511, 0.0004287340343580581, 0.000450162197012105, 0.00035716381898964755, 0.0003195423832949018, 0.0003034519413631642, 0.0002846001525540487, 0.000278656027148827, 0.0002256033640151145, 0.0002276510149386013, 0.00020986023719160585, 0.0002012039185501635, 0.00020985704577469733, 0.00017656538057053695, 0.00016767124634498032, 0.00015887200788711198, 0.0001461358606320573, 0.00014563512422682834, 0.00014239044912756071]","[0.06308603473007679, 0.017549543641507626, 0.006490404601208866, 0.003517988428939134, 0.0025383204338140786, 0.0017540291300974786, 0.0007833820855012164, 0.0005659449961967766, 0.0005127014155732468, 0.0004224781005177647, 0.0004784663178725168, 0.00039108923374442384, 0.0003029572399100289, 0.0002986532635986805, 0.0002650055284902919, 0.0002596439444459975, 0.0002242282425868325, 0.00020105762450839393, 0.00020913685511914082, 0.00019529635392245837, 0.0001788078916433733, 0.0001758434809744358, 0.00017883670807350427, 0.000153274380863877, 0.00015755288768559694, 0.000171357376530068, 0.00015338604498538189, 0.00018014932356891222]",0.3776247288145699,0.7111747621524933,0.41758008425369963,0.7869826846873379,0.36991166703496564,0.9779285763246282,0.9725134599036548,0.4886550995673095,0.9435466288215921,27.799358980031684,cuda
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RWT,pvt_autoencoder_frozen,128,10,10,64,100,0.001,"[0.06909052655100822, 0.023145490675233305, 0.008128586952807382, 0.0036526101612253115, 0.0020303960191085935, 0.0013300447244546376, 0.001042562707880279, 0.0007588925218442455, 0.0006282716531131882, 0.0005215908622631105, 0.0004496790570556186, 0.0004056166344525991, 0.0003876562277582707, 0.00038920609586057253, 0.00031656372811994515, 0.00029210697084636195, 0.00025896596253005555, 0.00026117787274415605, 0.00027452255380921997, 0.00022357993657351471, 0.0001931843389684218, 0.00018471976318323868, 0.00018794470088323578, 0.00016673991558491252, 0.00016083190939752967, 0.00016138866521941964, 0.00013981992606204585, 0.00012808720975954202, 0.0001279439252357406, 0.0001160309839178808]","[0.05561303533613682, 0.0206854990683496, 0.006242453819140792, 0.002613359421957284, 0.0016723518492653966, 0.0015565835346933454, 0.0008320876222569495, 0.0007258376572281122, 0.0005993290833430365, 0.0005381184528232552, 0.00047727763740113005, 0.00045762651279801503, 0.0003434025129536167, 0.0003780176703003235, 0.00029375038866419345, 0.0003491530442261137, 0.0003399383931537159, 0.00026085464924108237, 0.0002542407310102135, 0.00021631189883919433, 0.00021215729066170752, 0.0002169057152059395, 0.0001783945808710996, 0.0001858462710515596, 0.0002550935860199388, 0.0001703465386526659, 0.00013395681708061602, 0.00014351542631629854, 0.00012260819130460732, 0.0001224557672685478]",0.32235152329426286,0.686738147242317,0.361674992083819,0.7649788020074174,0.311544881876008,0.9729525640145534,0.9594333197112105,0.47664356579837086,0.937287520990508,28.980347249191254,cuda
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RWT,pvt_autoencoder_progressive_unfreeze,128,10,10,64,150,0.001,"[0.06689631496556103, 0.02564363821875304, 0.011288181296549737, 0.005578491138294339, 0.0032050350710051134, 0.0020412590529303998, 0.0014106556554907002, 0.0010796290407597553, 0.0008670297065691557, 0.0006851277612440754, 0.0005741522145399358, 0.00048532562686887104, 0.00042438234959263355, 0.00038766354191466235, 0.0003345903369336156, 0.0003037933365703793, 0.00028322291291260626, 0.0002763825168585754, 0.0002560158309279359, 0.00021498756905202754, 0.005112454275149503, 0.0009374012261105236, 0.0005092706451250706, 0.0003957876851927722, 0.0002685703830138664, 0.00021871604621992446, 0.0002056434277619701, 0.00019783994230238022, 0.00017237424435734283, 0.00015533283476543147, 0.00015320371676352806, 0.00015426422669406747, 0.00013052779195277253, 0.00011989097083642264, 0.00012616659705599886, 0.00010865105014090659, 9.526719213681645e-05, 9.160602758129244e-05]","[0.054423232562839985, 0.024575490038841963, 0.00863918149843812, 0.0041894897585734725, 0.0024484963505528867, 0.0016549566644243896, 0.0012455872492864728, 0.001106197334593162, 0.0007919214112916961, 0.0007096200279192999, 0.000523480041010771, 0.00047266457841033116, 0.00045129156205803156, 0.0003734192068804987, 0.00036865125730400905, 0.0003535164869390428, 0.000371744972653687, 0.00027284645329928026, 0.00022126190378912725, 0.00024513047537766397, 0.0032649784116074443, 0.0011581272265175357, 0.0007779677835060284, 0.0003517813383950852, 0.00023316917213378474, 0.0002687000851437915, 0.0002938239194918424, 0.00016007372323656455, 0.0001561520984978415, 0.0001643772302486468, 0.0001396857733197976, 0.00013850348113919608, 0.00011033433838747442, 0.00012579611575347371, 0.00010986880261043552, 9.488699652138166e-05, 8.895968312572222e-05, 9.511371172266081e-05]",0.3424579491529253,0.6988130440476673,0.38174596854890386,0.7756234711571444,0.33388354699963074,0.9869988797990428,0.9809672227473617,0.4919092159840054,0.9516291405748724,43.622142747975886,cuda
SVDB,245_SVDB_id_9_Medical_tr_12607_1st_12707,RWT,pvt_autoencoder_differential_lr,128,10,10,64,100,0.001,"[0.06859709415584803, 0.024375576933380216, 0.01057249159202911, 0.005160183834959753, 0.002971612135297619, 0.0019998425486846827, 0.0014550553605658934, 0.0010416250006528571, 0.0007765579721308313, 0.0006796623074478703, 0.0005710177538276184, 0.0005229936068644747, 0.0005694928440789226, 0.0005346380021364894, 0.00041217620491806883, 0.000335364748025313, 0.0003098806091657025, 0.00026780473126564175, 0.0002638904425111832, 0.00024523701449652435, 0.00023464699006581213, 0.00022283125690591987, 0.00019230899397371104, 0.00018879505660152063, 0.00017293637756665703, 0.0001626083321752958, 0.0001592062872077804, 0.00015114219013412367, 0.00015070775225467514, 0.00013976020363770658, 0.00013910214556744904]","[0.0532058198004961, 0.014951338525861502, 0.008453569142147899, 0.004295881139114499, 0.0024130321689881384, 0.0016461113409604877, 0.0012898486165795475, 0.0008354423334822059, 0.0008814571920083836, 0.0005678714078385383, 0.0006545522337546572, 0.0005071094929007813, 0.000699242387781851, 0.0004563111433526501, 0.0003766923473449424, 0.00030672524735564366, 0.0002841045170498546, 0.0002353310519538354, 0.00022542976148542948, 0.000315895740641281, 0.00020111590129090473, 0.00022675962463836186, 0.00016796875934232958, 0.0001741411178954877, 0.00015246111797750928, 0.00016173278709175065, 0.0001494677271693945, 0.00016570198567933403, 0.000138074883579975, 0.0001463495209463872, 0.00021049131100880913]",0.36754705599999965,0.7190462615056108,0.40723969508365576,0.793298497718248,0.34279709670290065,0.9812583211006043,0.9737753587332998,0.4809572198812348,0.943214091127763,42.610584827838466,cuda
