file,CNN-AE (RN),CNN-AE (LP),CNN-AE (SG),CNN-AE (GASF),CNN-AE (GADF),CNN-AE (MTF),CNN-AE (RP),CNN-AE (RWT),CNN-AE (MWT),CNN-AE (SPIRAL),ResNet18-AE-FE (RN),ResNet18-AE-FE (LP),ResNet18-AE-FE (SG),ResNet18-AE-FE (GASF),ResNet18-AE-FE (GADF),ResNet18-AE-FE (MTF),ResNet18-AE-FE (RP),ResNet18-AE-FE (RWT),ResNet18-AE-FE (MWT),ResNet18-AE-FE (SPIRAL),ResNet18-AE-PU (RN),ResNet18-AE-PU (LP),ResNet18-AE-PU (SG),ResNet18-AE-PU (GASF),ResNet18-AE-PU (GADF),ResNet18-AE-PU (MTF),ResNet18-AE-PU (RP),ResNet18-AE-PU (RWT),ResNet18-AE-PU (MWT),ResNet18-AE-PU (SPIRAL),ResNet18-AE-DLR (RN),ResNet18-AE-DLR (LP),ResNet18-AE-DLR (SG),ResNet18-AE-DLR (GASF),ResNet18-AE-DLR (GADF),ResNet18-AE-DLR (MTF),ResNet18-AE-DLR (RP),ResNet18-AE-DLR (RWT),ResNet18-AE-DLR (MWT),ResNet18-AE-DLR (SPIRAL),PVT-v2-b1-AE-FE (RN),PVT-v2-b1-AE-FE (LP),PVT-v2-b1-AE-FE (SG),PVT-v2-b1-AE-FE (GASF),PVT-v2-b1-AE-FE (GADF),PVT-v2-b1-AE-FE (MTF),PVT-v2-b1-AE-FE (RP),PVT-v2-b1-AE-FE (RWT),PVT-v2-b1-AE-FE (MWT),PVT-v2-b1-AE-FE (SPIRAL),PVT-v2-b1-AE-PU (RN),PVT-v2-b1-AE-PU (LP),PVT-v2-b1-AE-PU (SG),PVT-v2-b1-AE-PU (GASF),PVT-v2-b1-AE-PU (GADF),PVT-v2-b1-AE-PU (MTF),PVT-v2-b1-AE-PU (RP),PVT-v2-b1-AE-PU (RWT),PVT-v2-b1-AE-PU (MWT),PVT-v2-b1-AE-PU (SPIRAL),PVT-v2-b1-AE-DLR (RN),PVT-v2-b1-AE-DLR (LP),PVT-v2-b1-AE-DLR (SG),PVT-v2-b1-AE-DLR (GASF),PVT-v2-b1-AE-DLR (GADF),PVT-v2-b1-AE-DLR (MTF),PVT-v2-b1-AE-DLR (RP),PVT-v2-b1-AE-DLR (RWT),PVT-v2-b1-AE-DLR (MWT),PVT-v2-b1-AE-DLR (SPIRAL)
001_NAB_id_1_Facility_tr_1007_1st_2014,0.252609603340292,0.8148148148148143,0.9999999999999996,0.7878787878787874,0.3020667726550076,0.3999999999999995,0.1904761904761902,0.9999999999999996,0.9999999999999996,0.8717948717948713,0.2499999999999997,0.7999999999999995,0.9999999999999996,0.5110132158590304,0.333333333333333,0.3870967741935479,0.1904761904761902,0.8717948717948713,0.9999999999999996,0.7999999999999995,0.2711287577992056,0.7999999999999995,0.9999999999999996,0.4999999999999996,0.3076923076923073,0.2562592047128127,0.7094105480868661,0.8717948717948713,0.8717948717948713,0.7999999999999995,0.3636363636363632,0.7999999999999995,0.9999999999999996,0.5603864734299512,0.3636363636363632,0.3999999999999995,0.8422425032594518,0.8717948717948713,0.9999999999999996,0.6857142857142852,0.2595419847328241,0.6874999999999996,0.9999999999999996,0.4999999999999996,0.333333333333333,0.28030303030303,0.1904761904761902,0.9999999999999996,0.9999999999999996,0.7999999999999995,0.2593476531424022,0.7999999999999995,0.9999999999999996,0.6946107784431131,0.3636363636363632,0.2493887530562344,0.2039785285759391,0.8717948717948713,0.9999999999999996,0.6857142857142852,0.2499999999999997,0.6857142857142852,0.9999999999999996,0.5603864734299512,0.333333333333333,0.2761692650334073,0.7094105480868661,0.8717948717948713,0.9999999999999996,0.7999999999999995
002_NAB_id_2_WebService_tr_1500_1st_4106,0.3999999999999996,0.9999999999999996,0.9999999999999996,0.6666666666666662,0.2707641196013287,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.7999999999999995,0.9999999999999996,0.5753768844221101,0.9999999999999996,0.9999999999999996,0.408928571428571,0.3128598848368519,0.6666666666666662,0.9999999999999996,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.3529411764705879,0.9999999999999996,0.9999999999999996,0.4408084696823865,0.3185840707964599,0.6666666666666662,0.9999999999999996,0.8571428571428567,0.9999999999999996,0.9999999999999996,0.3999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.3128598848368519,0.6666666666666662,0.9999999999999996,0.7999999999999995,0.9999999999999996,0.9999999999999996,0.3299522673031023,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.3185840707964599,0.6666666666666662,0.9999999999999996,0.7499999999999994,0.9999999999999996,0.9999999999999996,0.4615384615384611,0.9999999999999996,0.7999999999999995,0.9054054054054048,0.3185840707964599,0.6666666666666662,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.4444444444444441,0.9999999999999996,0.9999999999999996,0.8571428571428567,0.3185840707964599,0.5714285714285711,0.9999999999999996,0.9999999999999996,0.7999999999999995,0.9999999999999996
005_NAB_id_5_Traffic_tr_594_1st_1645,0.3999999999999996,0.6666666666666662,0.333333333333333,0.2499999999999997,0.2402826855123672,0.6666666666666662,0.333333333333333,0.9999999999999996,0.3846153846153842,0.6666666666666662,0.9999999999999996,0.4999999999999996,0.6666666666666662,0.3999999999999996,0.3999999999999996,0.6666666666666662,0.333333333333333,0.4999999999999996,0.2514285714285711,0.6666666666666662,0.9999999999999996,0.4999999999999996,0.9999999999999996,0.3999999999999996,0.3999999999999996,0.6666666666666662,0.3067484662576684,0.6666666666666662,0.6559999999999995,0.4999999999999996,0.9999999999999996,0.4999999999999996,0.6666666666666662,0.333333333333333,0.2857142857142854,0.6666666666666662,0.333333333333333,0.9999999999999996,0.3199999999999997,0.6666666666666662,0.9999999999999996,0.4999999999999996,0.6666666666666662,0.9999999999999996,0.3999999999999996,0.6666666666666662,0.333333333333333,0.3999999999999996,0.333333333333333,0.4444444444444441,0.6666666666666662,0.6666666666666662,0.6666666666666662,0.3999999999999996,0.3999999999999996,0.6666666666666662,0.3529411764705879,0.6666666666666662,0.2540983606557374,0.6666666666666662,0.9999999999999996,0.6666666666666662,0.9999999999999996,0.4444444444444441,0.3999999999999996,0.6666666666666662,0.333333333333333,0.9999999999999996,0.2794117647058821,0.4999999999999996
006_NAB_id_6_Traffic_tr_2579_1st_5839,0.2263262270699056,0.5714285714285711,0.9999999999999996,0.5544848035581909,0.4869565217391299,0.8550458715596325,0.5581395348837204,0.6060606060606056,0.4999999999999995,0.695652173913043,0.2502896871378908,0.3999999999999996,0.5769230769230764,0.3636363636363631,0.6746987951807225,0.3057324840764327,0.5454545454545449,0.7547169811320751,0.3013698630136983,0.5714285714285711,0.2265941441962733,0.4999999999999995,0.6031483015741502,0.4999999999999995,0.4799999999999994,0.666666666666666,0.444444444444444,0.6976744186046506,0.5999999999999994,0.7499999999999994,0.2502896871378908,0.4999999999999995,0.4999999999999995,0.4301322599194936,0.4067796610169487,0.4974982130092918,0.333333333333333,0.7499999999999994,0.3999999999999996,0.9411764705882348,0.2502896871378908,0.4999999999999995,0.5714285714285711,0.4056603773584902,0.5265643447461625,0.4368737474949896,0.3875460876689878,0.6428571428571423,0.6857142857142852,0.5333333333333329,0.2502896871378908,0.5714285714285711,0.7499999999999994,0.4999999999999996,0.4799999999999994,0.4202531645569616,0.405405405405405,0.6976744186046506,0.666666666666666,0.582633053221288,0.2502896871378908,0.4999999999999995,0.7887323943661966,0.4962279966471077,0.5172413793103443,0.5231416549789617,0.4999999999999995,0.7058823529411759,0.545454545454545,0.6315789473684205
008_NAB_id_8_Synthetic_tr_1007_1st_2734,0.4999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.6899563318777288,0.9999999999999996,0.9619377162629752,0.9999999999999996,0.9519650655021829,0.8516746411483248,0.0,0.860681114551083,0.9999999999999996,0.9999999999999996,0.4999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.4350323043790376,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9519650655021829,0.9999999999999996,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.4318529862174575,0.9999999999999996,0.9644012944983814,0.9999999999999996,0.9519650655021829,0.9999999999999996,0.0,0.9999999999999996,0.9830508474576264,0.9999999999999996,0.6899563318777288,0.9999999999999996,0.9619377162629752,0.9999999999999996,0.9519650655021829,0.9999999999999996,0.9284064665127016,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.6345381526104412,0.9999999999999996,0.9591078066914492,0.9999999999999996,0.9519650655021829,0.9999999999999996,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996
009_NAB_id_9_Traffic_tr_500_1st_438,0.3122676579925647,0.9999999999999996,0.9999999999999996,0.5714285714285711,0.4999999999999996,0.6666666666666662,0.5714285714285711,0.9999999999999996,0.9999999999999996,0.4615384615384611,0.5142857142857138,0.9999999999999996,0.9999999999999996,0.4999999999999996,0.333333333333333,0.4999999999999996,0.4999999999999996,0.3999999999999996,0.333333333333333,0.9999999999999996,0.292004634994206,0.9999999999999996,0.9999999999999996,0.3999999999999996,0.2499999999999997,0.4999999999999996,0.3999999999999996,0.3999999999999996,0.5714285714285711,0.9999999999999996,0.292004634994206,0.9999999999999996,0.9999999999999996,0.4999999999999996,0.4999999999999996,0.6666666666666662,0.4148148148148144,0.6666666666666662,0.2199775533108864,0.9999999999999996,0.292004634994206,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.214285714285714,0.9999999999999996,0.5714285714285711,0.3283082077051923,0.6666666666666662,0.9999999999999996,0.2349351639969486,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.1999999999999998,0.3030303030303027,0.4999999999999996,0.5714285714285711,0.2777777777777775,0.9999999999999996,0.2348555452003725,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.333333333333333,0.276233183856502,0.3163841807909602,0.5714285714285711,0.3749999999999996,0.9999999999999996
010_NAB_id_10_WebService_tr_500_1st_271,0.2399999999999997,0.9999999999999996,0.9999999999999996,0.1853281853281851,0.1818181818181816,0.3999999999999996,0.0,0.4999999999999996,0.3999999999999996,0.9999999999999996,0.2424242424242421,0.9999999999999996,0.9999999999999996,0.6666666666666662,0.6666666666666662,0.1818181818181816,0.0,0.222222222222222,0.2499999999999997,0.9999999999999996,0.2352941176470586,0.9999999999999996,0.7499999999999994,0.6666666666666662,0.5714285714285711,0.1428571428571427,0.0,0.6666666666666662,0.2499999999999997,0.9999999999999996,0.2666666666666664,0.9999999999999996,0.9999999999999996,0.6666666666666662,0.7999999999999995,0.1818181818181816,0.0,0.4999999999999996,0.6666666666666662,0.9999999999999996,0.275862068965517,0.9999999999999996,0.9999999999999996,0.4999999999999996,0.333333333333333,0.1818181818181816,0.0,0.421052631578947,0.1999999999999998,0.9999999999999996,0.2666666666666664,0.9999999999999996,0.9999999999999996,0.3749999999999996,0.1967213114754096,0.1249999999999998,0.0,0.3999999999999996,0.1853281853281851,0.9999999999999996,0.258064516129032,0.9999999999999996,0.9999999999999996,0.421052631578947,0.6666666666666662,0.1784386617100369,0.0,0.3999999999999996,0.1784386617100369,0.9999999999999996
011_NAB_id_11_Facility_tr_1007_1st_1526,0.2888888888888886,0.498084291187739,0.9999999999999996,0.9999999999999996,0.2530755711775041,0.9999999999999996,0.4999999999999996,0.9999999999999996,0.3257731958762884,0.9999999999999996,0.3018335684062056,0.7826086956521735,0.9999999999999996,0.9999999999999996,0.2530755711775041,0.6666666666666662,0.4053601340033497,0.9999999999999996,0.4999999999999996,0.8571428571428567,0.333333333333333,0.4864864864864861,0.9999999999999996,0.9999999999999996,0.2530755711775041,0.6666666666666662,0.4285714285714281,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.6666666666666662,0.4864864864864861,0.9999999999999996,0.9999999999999996,0.2530755711775041,0.9999999999999996,0.3999999999999996,0.9999999999999996,0.4999999999999996,0.9999999999999996,0.2934537246049659,0.4864864864864861,0.9999999999999996,0.2644628099173551,0.2530755711775041,0.6666666666666662,0.3529411764705879,0.9999999999999996,0.3257731958762884,0.340479192938209,0.2857142857142854,0.4864864864864861,0.9999999999999996,0.9999999999999996,0.2530755711775041,0.9999999999999996,0.3999999999999996,0.9999999999999996,0.3999999999999996,0.9999999999999996,0.2811387900355869,0.4864864864864861,0.9999999999999996,0.9999999999999996,0.2530755711775041,0.6666666666666662,0.3347164591977867,0.9999999999999996,0.3469879518072286,0.9999999999999996
013_NAB_id_13_Traffic_tr_623_1st_2084,0.3636363636363632,0.9999999999999996,0.9999999999999996,0.8888888888888884,0.6666666666666662,0.5050916496945006,0.5056179775280895,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.2855297157622736,0.2887700534759356,0.9999999999999996,0.6666666666666662,0.9999999999999996,0.3324491600353666,0.6187050359712225,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.3078175895765469,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.32258064516129,0.5056179775280895,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.3333333333333328,0.6666666666666662,0.9999999999999996,0.6666666666666662,0.9999999999999996,0.5403050108932457,0.5056179775280895,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.5151515151515146,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.4825396825396821,0.5056179775280895,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.2911547911547908,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.3324491600353666,0.5056179775280895,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.3030690537084396,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.3134582623509366,0.5056179775280895,0.9999999999999996,0.9999999999999996,0.9999999999999996
014_NAB_id_14_WebService_tr_500_1st_1045,0.3283582089552235,0.2857142857142854,0.3999999999999996,0.9999999999999996,0.3749999999999996,0.4374999999999996,0.5537340619307828,0.9999999999999996,0.6666666666666662,0.4999999999999996,0.3917525773195872,0.2857142857142854,0.9999999999999996,0.9999999999999996,0.6666666666666662,0.333333333333333,0.5537340619307828,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.2956521739130431,0.2978723404255316,0.9999999999999996,0.9999999999999996,0.6666666666666662,0.2865583456425403,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.304304304304304,0.9999999999999996,0.3999999999999996,0.9999999999999996,0.6666666666666662,0.378378378378378,0.5537340619307828,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.2741208295761945,0.9999999999999996,0.6666666666666662,0.9999999999999996,0.4999999999999996,0.2978723404255316,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.304304304304304,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.4864864864864861,0.2965299684542584,0.5537340619307828,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.3448275862068963,0.9999999999999996,0.6666666666666662,0.9999999999999996,0.5263157894736837,0.2839805825242715,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996
