file,CNN-AE (RN),CNN-AE (LP),CNN-AE (SG),CNN-AE (GASF),CNN-AE (GADF),CNN-AE (MTF),CNN-AE (RP),CNN-AE (RWT),CNN-AE (MWT),CNN-AE (SPIRAL),ResNet18-AE-FE (RN),ResNet18-AE-FE (LP),ResNet18-AE-FE (SG),ResNet18-AE-FE (GASF),ResNet18-AE-FE (GADF),ResNet18-AE-FE (MTF),ResNet18-AE-FE (RP),ResNet18-AE-FE (RWT),ResNet18-AE-FE (MWT),ResNet18-AE-FE (SPIRAL),ResNet18-AE-PU (RN),ResNet18-AE-PU (LP),ResNet18-AE-PU (SG),ResNet18-AE-PU (GASF),ResNet18-AE-PU (GADF),ResNet18-AE-PU (MTF),ResNet18-AE-PU (RP),ResNet18-AE-PU (RWT),ResNet18-AE-PU (MWT),ResNet18-AE-PU (SPIRAL),ResNet18-AE-DLR (RN),ResNet18-AE-DLR (LP),ResNet18-AE-DLR (SG),ResNet18-AE-DLR (GASF),ResNet18-AE-DLR (GADF),ResNet18-AE-DLR (MTF),ResNet18-AE-DLR (RP),ResNet18-AE-DLR (RWT),ResNet18-AE-DLR (MWT),ResNet18-AE-DLR (SPIRAL),PVT-v2-b1-AE-FE (RN),PVT-v2-b1-AE-FE (LP),PVT-v2-b1-AE-FE (SG),PVT-v2-b1-AE-FE (GASF),PVT-v2-b1-AE-FE (GADF),PVT-v2-b1-AE-FE (MTF),PVT-v2-b1-AE-FE (RP),PVT-v2-b1-AE-FE (RWT),PVT-v2-b1-AE-FE (MWT),PVT-v2-b1-AE-FE (SPIRAL),PVT-v2-b1-AE-PU (RN),PVT-v2-b1-AE-PU (LP),PVT-v2-b1-AE-PU (SG),PVT-v2-b1-AE-PU (GASF),PVT-v2-b1-AE-PU (GADF),PVT-v2-b1-AE-PU (MTF),PVT-v2-b1-AE-PU (RP),PVT-v2-b1-AE-PU (RWT),PVT-v2-b1-AE-PU (MWT),PVT-v2-b1-AE-PU (SPIRAL),PVT-v2-b1-AE-DLR (RN),PVT-v2-b1-AE-DLR (LP),PVT-v2-b1-AE-DLR (SG),PVT-v2-b1-AE-DLR (GASF),PVT-v2-b1-AE-DLR (GADF),PVT-v2-b1-AE-DLR (MTF),PVT-v2-b1-AE-DLR (RP),PVT-v2-b1-AE-DLR (RWT),PVT-v2-b1-AE-DLR (MWT),PVT-v2-b1-AE-DLR (SPIRAL)
001_NAB_id_1_Facility_tr_1007_1st_2014,0.5638426152014789,0.5049024008633941,0.4907381832962992,0.567119496857784,0.5594370170752152,0.5642086285308114,0.4900585394531618,0.5658655017595366,0.6198343502514051,0.5058147649285006,0.5210676159998615,0.5145479324668153,0.4964980506377244,0.5872205760855366,0.4853317807111656,0.5350464873579598,0.063222070301765,0.5640825311763198,0.5254312206964574,0.5158785141287956,0.5235666009428248,0.5157355118818685,0.4937355622111509,0.5121554144145294,0.4808812001038851,0.5007241609811349,0.9217536934871864,0.5652456603151129,0.5763872663495745,0.516312673970594,0.589136198168642,0.5203445873276624,0.4902985960098894,0.5786492037078054,0.4848638886352675,0.5360068167180361,0.9316797344847114,0.5894704112843895,0.582779545821996,0.4969083893131356,0.5908788824628208,0.5108361293633205,0.494779227339257,0.5307093645475094,0.4828768334155927,0.4974880455465733,0.063222070301765,0.6229520722849164,0.5583679900464217,0.4642958594483523,0.607505884518981,0.5097331681974924,0.4909073011447474,0.5243178561905857,0.4816957735343692,0.504994372791783,0.0788618307036847,0.5845104718940275,0.6102102508431185,0.4902450985345063,0.5270007735063925,0.5088504056515504,0.4887689349199396,0.5217930198879532,0.4820065462339936,0.5351682359119965,0.9205937474391768,0.5712763002543411,0.5638738662009112,0.4886211025103953
002_NAB_id_2_WebService_tr_1500_1st_4106,0.5655916973107792,0.4704520034368756,0.7208048208347859,0.6797475257166306,0.4856358351202193,0.4727957463384294,0.7811353923766221,0.5259091481442779,0.6715564636655486,0.6850320577699059,0.6904231976662488,0.5355633947310875,0.6663356047096916,0.6721111045039538,0.5328457312537129,0.4486198847508184,0.6599545050619906,0.5826085195621022,0.5757866525568825,0.7045161745471039,0.5702229045496001,0.452169553190928,0.6288529101069247,0.6709762665076925,0.5333316852465024,0.5707314238375799,0.6741684514489744,0.6216146743762081,0.5435483731142801,0.532850801230793,0.6081346296487621,0.4735631884843429,0.7457942140769461,0.8301027535056114,0.5302490198305393,0.5455504853804134,0.6801242359384349,0.5645354346515448,0.6093506675137912,0.6569870641388754,0.520384931575234,0.4806496249701404,0.6662308912570296,0.6675732802461506,0.5324892259563202,0.4821413950194065,0.7074093633773033,0.5313196896853281,0.5963049597457146,0.6606374820351218,0.6205066537610469,0.4609443752958348,0.7021936790201874,0.7860522561732983,0.5324892259563202,0.554033995545203,0.7195427366921114,0.5106598796542703,0.5458662781494305,0.5737850747921948,0.6163160220159218,0.452888471125397,0.6154753563802026,0.575183503330108,0.5324892259563202,0.4907984044755217,0.6705543974393724,0.4876295439865779,0.5973997939567087,0.666225436383347
005_NAB_id_5_Traffic_tr_594_1st_1645,0.4142632528296017,0.5279738891572646,0.4812403159254622,0.3950783322142237,0.3673167461554489,0.5310792377903464,0.4689020840018969,0.5686511483567351,0.5616450938256107,0.391761327717932,0.4881091013072766,0.394145095248876,0.6119509107835299,0.5710820917675224,0.4426614033045298,0.5488888088299599,0.4910709935886535,0.5325517469003971,0.4739938186769122,0.4694435953071251,0.4781846776214004,0.3953142944865267,0.5497713003554512,0.5462082320524392,0.4402025037533729,0.5166894762158268,0.5436122747596196,0.4996460393765148,0.5417902309588115,0.5986856808359364,0.4650027204409331,0.3877589209847958,0.5000966674978321,0.5242879657463042,0.4375000386358039,0.5275411030672528,0.4396559230365263,0.5977859076166304,0.4443059216378445,0.4777220184548119,0.5175152926213848,0.3842074652216694,0.4142824580825134,0.6040925736813232,0.4431189899267336,0.5422342096414576,0.4964703612138346,0.5246480046069302,0.5182705337847414,0.420914356995393,0.4865350520406954,0.4057112996300418,0.5386445747821809,0.5975702680568815,0.4431189899267336,0.5213084685212998,0.5401307791419149,0.5189204482162098,0.4311168217928711,0.4110593490112285,0.4509663956275657,0.3936243360649505,0.4209319980931925,0.5639453234329774,0.4443074329448071,0.5035586604429984,0.5477797685401393,0.5261036686648669,0.5168438180478523,0.4058724597989295
006_NAB_id_6_Traffic_tr_2579_1st_5839,0.4209395043818864,0.2635086187391667,0.7065104096231998,0.7720094378532139,0.7223055832769397,0.7672417072392365,0.6608566078400774,0.7152523637147588,0.5654939574131361,0.6482833217476015,0.4705357733134709,0.2470371142972752,0.5246341322246721,0.574283154794338,0.5329885323905479,0.5590909575465627,0.7293270536327082,0.6620314577654094,0.5983903113321132,0.5200217520826597,0.4352422317078656,0.2588362531373785,0.5617763889767415,0.69352243340792,0.7456225787868445,0.6389940659099446,0.6570122185741349,0.7273917574042915,0.7190158452231957,0.6471858657506386,0.4673610107637945,0.2386867739337771,0.6136589079208861,0.7249287597234261,0.7076231407770885,0.6893053732932267,0.6502702434696651,0.7606097330309313,0.5846683849458694,0.7291370154681241,0.4700321856848216,0.2444068443231011,0.6792026781943333,0.7493937821831747,0.763657954924868,0.7347303414730394,0.7199314279373816,0.7317539754101454,0.700112099099757,0.6582925791489579,0.4706538224185274,0.2636908781015246,0.728568505617617,0.7182618668788842,0.7256350353223346,0.745434050056556,0.7404958852230836,0.7479132230862268,0.7779794316480135,0.7149721464545237,0.4638544935130149,0.2381880981818695,0.7352653145115232,0.7615761195087433,0.7026357397335781,0.7256125267990263,0.6542583194769391,0.7199266081966876,0.6141932483758821,0.6434188271045336
008_NAB_id_8_Synthetic_tr_1007_1st_2734,0.7828928873959233,0.7288385905305979,0.7334424753487584,0.7456035935621761,0.7221803745787846,0.7651191302218613,0.5028789872580958,0.7454110334015204,0.7333821525526827,0.7320672858952751,0.8251184135458495,0.8123196027952304,0.6155058532022836,0.6414548739648074,0.8398878349655,0.640504334319284,0.0444542789057493,0.6341276869790453,0.8350712750911031,0.6027113947828314,0.758133304792763,0.8139347397818706,0.6340313889459014,0.8168292223567278,0.8387272546117372,0.8227754460525704,0.0444542789057493,0.8168637675550732,0.8113122648185158,0.8058765016937471,0.7864239951455407,0.813023734021656,0.6116496286639803,0.8180296072178135,0.6071735351220235,0.6539095992083254,0.0444542789057493,0.6204273267253563,0.7953865722769922,0.5961750676010873,0.7648834494416326,0.8127755983766893,0.644052761542644,0.8065581524644903,0.6073363192449319,0.8492056672555528,0.0444542789057493,0.8418493064542024,0.6477291243239109,0.6069807747623744,0.7624846840694962,0.8115920563241799,0.6399300354723403,0.8173315340864313,0.6072426974985263,0.8240981760288961,0.9894464700423784,0.8141143850991646,0.8129452070153437,0.6127306247731522,0.8030777316677588,0.6460260295373673,0.8505820961871398,0.8166831226884623,0.8400372440490553,0.8180846899841978,0.0444542789057493,0.6339115724396284,0.8114051462661279,0.8172498013230008
009_NAB_id_9_Traffic_tr_500_1st_438,0.6224863282762944,0.8146753716430297,0.5585575819997513,0.673402987625776,0.6352834991691135,0.6611384171372768,0.743403081411197,0.691047047718876,0.707154635575601,0.6333105209748527,0.7791450557276511,0.8213078335139509,0.5940237087776212,0.6520686478539784,0.5055656461885691,0.5778679724240766,0.7312045602140888,0.6509564746595154,0.6158825904732399,0.6744672727811504,0.6206016493041756,0.8220273194156814,0.7073004286301936,0.5885912195256222,0.5437766673110737,0.6713195264650237,0.7739363912583465,0.667048667030283,0.6134439895018904,0.6773809382685835,0.6059054650714756,0.7864636393545319,0.6597737050360427,0.6353074446160789,0.5276483786228647,0.704010740720543,0.7096060745731231,0.760796559174005,0.5870403744530781,0.6469375813428152,0.6059054650714756,0.834157090737456,0.5934032605053303,0.5265129516706681,0.562243906559671,0.6532514284960992,0.716780541521309,0.6590201749991502,0.671868471000415,0.7341933812369908,0.4876133784653358,0.818482593154554,0.5649780580092939,0.6008845082876676,0.536163622950241,0.6171224990965599,0.703611436958123,0.7385193513521372,0.6714476000884043,0.7810745392356381,0.4664191751152247,0.8254129964671292,0.5550106306377676,0.6605211201192414,0.5492110493898572,0.69088636921108,0.6970278268131532,0.7129152427999343,0.6672742987683878,0.6623994299899604
010_NAB_id_10_WebService_tr_500_1st_271,0.5448540283215426,0.7885660136263102,0.4333662495563423,0.3854722576713403,0.4280055802519584,0.510351741223892,0.5175420468915751,0.7812123474155009,0.5077398689196144,0.4592053249599847,0.548330996366349,0.866002966392728,0.7390633185357248,0.7059477119873259,0.8404608535457965,0.526016868918351,0.5175420468915751,0.6385429922191241,0.6034652929362309,0.5625392055453041,0.5496312010578953,0.9209646554109,0.6286618155046677,0.6859058400978705,0.8362166818591389,0.4450965124853092,0.5175420468915751,0.5255048356599095,0.5443216677155379,0.8761950581295308,0.5975938787007489,0.6743479331136432,0.6290247519996117,0.7399381461550986,0.8492348849039221,0.4672630390597709,0.5175420468915751,0.7012100505235981,0.5846605043882468,0.6518411033886438,0.5954759422769197,0.812068900358929,0.5937032185021778,0.7258950706591918,0.6678133268905838,0.4566502703095074,0.5175420468915751,0.7422735932372552,0.48613278106244,0.5991122404018039,0.6124227419940269,0.8297501583762288,0.8678098055159761,0.7057711479351714,0.446759455970489,0.4680357653954135,0.5175420468915751,0.6124694306206478,0.4768648301893396,0.8394064028386586,0.6194363844096181,0.7812350327607361,0.5447854682185509,0.6808864917798555,0.8404608535457965,0.4616750223220983,0.5175420468915751,0.6519272623589969,0.3804382808164468,0.8542625429810494
011_NAB_id_11_Facility_tr_1007_1st_1526,0.4846856626929027,0.6680965347985459,0.6771441413269607,0.7991182634811679,0.2123727116219327,0.5476505180593654,0.4476726393948101,0.7480783600495334,0.5320941805931629,0.7126328682574798,0.4959969705174585,0.4761991202820086,0.6418914369867325,0.8038679367030892,0.2123727116219327,0.5902286753818158,0.6446900896232041,0.7280533446855226,0.5693229239026808,0.653815722184862,0.5041729344325537,0.502152887154071,0.7224981355092368,0.8178459423833602,0.2123727116219327,0.5382479895994707,0.5749773870178074,0.6941114640857098,0.5624605928885381,0.6826458152377844,0.4812973700481588,0.4968177118341521,0.6914032759843682,0.787977514425177,0.2119441082120401,0.5461831944679914,0.5657509555768756,0.6844551320583401,0.5249828993689658,0.7198702578367313,0.4516112246417841,0.5018044618650637,0.6723585704087237,0.4201718277180953,0.2123727116219327,0.5851660484608032,0.5806837405761487,0.7380239519074621,0.5739291061121536,0.569759415975296,0.4533511814453104,0.4825773092974663,0.6896495793090859,0.8272922257342477,0.2131488411483671,0.5564557389716525,0.5624805150590957,0.7468010015964154,0.5594577879782023,0.6995320121196605,0.4591811630345954,0.4919923433567129,0.7215858065241834,0.8030246150847195,0.211510781720958,0.7114134837652634,0.580556772216264,0.7412770271208563,0.5834575072631696,0.7283539227710546
013_NAB_id_13_Traffic_tr_623_1st_2084,0.5774625130081338,0.8457105569087061,0.875933389216837,0.8541129327415258,0.7748684212214646,0.7516831343251125,0.7775414766198192,0.8982276433827954,0.9279208281853778,0.8871838389765067,0.6568475041198232,0.678786623140596,0.4953568691541984,0.7326280136862496,0.8044060127845019,0.6994837450776697,0.7821301072561911,0.9237754778759968,0.8763209285531162,0.7579481956229596,0.6707228677285352,0.8374918776687418,0.5052746176999029,0.905373764974694,0.8010840498931471,0.6548663489055627,0.7766536039424166,0.8688818164285406,0.7914243581112881,0.9049438111336544,0.6330957471095812,0.8245656303828253,0.517327817864257,0.6323165463843268,0.8085500118506459,0.7568498503287463,0.7769151952071126,0.8987087692810565,0.9113619361898084,0.6622669509831306,0.7149420836734902,0.8273224469702469,0.470026811259479,0.9380715107621036,0.8015197250824674,0.7449466236394272,0.7695632515067826,0.9244231749902572,0.9301765540311564,0.8391065700182242,0.6520348709056615,0.8210278812256993,0.4843111687268366,0.946975476096419,0.8011925814308744,0.6881100514559984,0.7820175143857498,0.9459949214693588,0.93638426468084,0.8446459930433349,0.6217586303640509,0.8274525994940286,0.5140135187591057,0.9122929401522514,0.8222559381330744,0.6898980911731046,0.76927422317923,0.8958076286786548,0.917742650347366,0.7772965580214732
014_NAB_id_14_WebService_tr_500_1st_1045,0.5034929103989028,0.5010330927164921,0.417190252195649,0.5773107127979537,0.522178098624161,0.5663231798985923,0.8642944173562265,0.3832140239310742,0.5167240790784239,0.3061799377606657,0.69609135736725,0.4150149676450667,0.501244077246285,0.6562478058800786,0.6750089358259513,0.510515822839764,0.8642944173562265,0.3870064572262099,0.5702031452385253,0.471230174513391,0.4678224798457668,0.5228751855173214,0.5144709294168754,0.6491979144481322,0.6735445823147505,0.4959005427223845,0.1542968177767692,0.4035899029213652,0.5029151090598597,0.5334395620729685,0.5766453906587923,0.4474039472603542,0.4721052529413885,0.6787920282663538,0.6735445823147505,0.4959315181291526,0.8642944173562265,0.447160657385563,0.4774584203666257,0.4912278350267702,0.4574654074670768,0.4576260718759898,0.5423910152592962,0.6038782444785252,0.672486539548082,0.4591013076749062,0.1542968177767692,0.3870294453142965,0.4560918607255946,0.4235281808189572,0.5152701619671891,0.4578998725486274,0.5356904537171844,0.6438364416384745,0.66869601755754,0.535839582153649,0.8642944173562265,0.4136995034234871,0.5101532640510403,0.4645118585808949,0.5909325656914449,0.4282006924069177,0.3155661624428066,0.5938328483659622,0.4869062033701408,0.4332747176210856,0.1542968177767692,0.342193044364923,0.5507916415850765,0.3604484094339522
