dataset,file_path,ts2i_transformation_pretty_name,model,latent_dim,window_length,stride,image_size,epochs,learning_rate,train_losses,val_losses,AUC_PR,AUC_ROC,VUS_PR,VUS_ROC,Standard_F1,PA_F1,Event_F1,R_F1,Affiliation_F,training_time_s,device
OPPORTUNITY,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185,RN,cnn_autoencoder,128,90,90,64,150,0.001,"[0.21115274727344513, 0.20689082145690918, 0.20275776088237762, 0.19943954050540924, 0.19656415283679962, 0.193995863199234, 0.1916106939315796, 0.18934106826782227, 0.18712714314460754, 0.18495376408100128, 0.18282601237297058, 0.1807396113872528, 0.17871086299419403, 0.17672820389270782, 0.17478059232234955, 0.1728765219449997, 0.17102555930614471, 0.16922368109226227, 0.16747534275054932, 0.16576538980007172, 0.1641029417514801, 0.16247865557670593, 0.16089661419391632, 0.15935184061527252, 0.15784825384616852, 0.15638147294521332, 0.1549452394247055, 0.1535392701625824, 0.15215933322906494, 0.15081070363521576, 0.14948856830596924, 0.14819461107254028, 0.14692221581935883, 0.14567525684833527, 0.14444534480571747, 0.14323611557483673, 0.14204899966716766, 0.14088690280914307, 0.139742910861969, 0.13861864805221558, 0.13750943541526794, 0.13641425967216492, 0.13533438742160797, 0.13427267968654633, 0.13322727382183075, 0.13220149278640747, 0.1311885565519333, 0.13019289076328278, 0.12921059131622314, 0.12824435532093048, 0.12729021906852722, 0.12635193765163422, 0.12542186677455902, 0.12450301647186279, 0.12359607219696045, 0.1227039247751236, 0.12182481586933136, 0.12095965445041656, 0.12010274082422256, 0.11925210803747177, 0.11841326951980591, 0.11758603155612946, 0.11716604977846146, 0.11673334240913391, 0.11629999428987503, 0.11586473137140274, 0.11543082445859909]","[0.2000870406627655, 0.19991622865200043, 0.1997484564781189, 0.19957184791564941, 0.19937993586063385, 0.19916856288909912, 0.19892893731594086, 0.19865691661834717, 0.19834956526756287, 0.19800227880477905, 0.19761399924755096, 0.19718369841575623, 0.19671307504177094, 0.19620423018932343, 0.195661723613739, 0.1950921267271042, 0.19449956715106964, 0.19388626515865326, 0.193247452378273, 0.19258680939674377, 0.19190490245819092, 0.1912110596895218, 0.19051417708396912, 0.18982070684432983, 0.18913860619068146, 0.1884627789258957, 0.1877852827310562, 0.18711304664611816, 0.18645605444908142, 0.185812845826149, 0.18518070876598358, 0.18457230925559998, 0.1839839518070221, 0.18341365456581116, 0.1828538030385971, 0.18232321739196777, 0.18184389173984528, 0.1813984364271164, 0.18097251653671265, 0.1805800497531891, 0.18021555244922638, 0.1798580437898636, 0.1795213520526886, 0.17923669517040253, 0.17899170517921448, 0.1787879765033722, 0.17861950397491455, 0.17844495177268982, 0.17826582491397858, 0.1781340092420578, 0.17807459831237793, 0.17803174257278442, 0.1779802143573761, 0.177952840924263, 0.17793358862400055, 0.17793691158294678, 0.1779744178056717, 0.17805041372776031, 0.17813917994499207, 0.1782113015651703, 0.17832739651203156, 0.17855720221996307, 0.17876753211021423, 0.17897766828536987, 0.17918865382671356, 0.17939262092113495, 0.17958864569664001]",0.05844330765640056,0.6091877598773843,0.0630372608717304,0.5841511140543753,0.12732047531819662,0.26572528883183566,0.13112459169388693,0.1070623067757573,0.7725763950579565,8.646350424038246,cuda
dataset,file_path,ts2i_transformation_pretty_name,model,latent_dim,window_length,stride,image_size,epochs,learning_rate,train_losses,val_losses,AUC_PR,AUC_ROC,VUS_PR,VUS_ROC,Standard_F1,PA_F1,Event_F1,R_F1,Affiliation_F,training_time_s,device
OPPORTUNITY,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185,RN,resnet18_autoencoder_frozen,128,90,90,64,100,0.001,"[0.2117030769586563, 0.20073562860488892, 0.19416117668151855, 0.18979302048683167, 0.1862991899251938, 0.18302716314792633, 0.17986398935317993, 0.17687097191810608, 0.17406074702739716, 0.1713586002588272, 0.16872930526733398, 0.16611717641353607, 0.16354024410247803, 0.1609894037246704, 0.1584320068359375, 0.15588979423046112, 0.15339389443397522, 0.15090781450271606, 0.14844706654548645, 0.1460065245628357, 0.1435842216014862, 0.14119140803813934, 0.13884583115577698, 0.13654853403568268, 0.13429692387580872, 0.13209591805934906, 0.1299392282962799, 0.127837136387825, 0.12578420341014862, 0.1237790584564209, 0.1218201145529747, 0.11992507427930832, 0.11810997128486633, 0.11635888367891312, 0.11469820886850357, 0.11306164413690567, 0.11134614050388336, 0.10962320119142532, 0.10804353654384613, 0.1065484881401062, 0.10500787943601608, 0.10354509949684143, 0.10219049453735352, 0.10118717700242996]","[0.19881796836853027, 0.19832150638103485, 0.19776012003421783, 0.19708822667598724, 0.19623230397701263, 0.19521920382976532, 0.1940726637840271, 0.19281615316867828, 0.1914883702993393, 0.1901184618473053, 0.18873409926891327, 0.18733397126197815, 0.18592269718647003, 0.18450365960597992, 0.18309372663497925, 0.18171362578868866, 0.1803792119026184, 0.1791091114282608, 0.1779211014509201, 0.17681057751178741, 0.1757584810256958, 0.17477881908416748, 0.1738654375076294, 0.17300184071063995, 0.172190859913826, 0.17144617438316345, 0.17070741951465607, 0.17001277208328247, 0.16946077346801758, 0.16897734999656677, 0.16864174604415894, 0.16833093762397766, 0.16820192337036133, 0.16801542043685913, 0.16815459728240967, 0.1679498702287674, 0.16807107627391815, 0.16814643144607544, 0.1680711954832077, 0.16825321316719055, 0.16839975118637085, 0.1683778315782547, 0.1684970259666443, 0.1687997728586197]",0.08204527135142237,0.643054598474351,0.07557224279268508,0.61364233406724,0.15633525988883154,0.6291793313069909,0.23170731707317035,0.1408486975963058,0.7560382615807842,9.83287894912064,cuda
OPPORTUNITY,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185,RN,resnet18_autoencoder_progressive_unfreeze,128,90,90,64,150,0.001,"[0.2095784842967987, 0.19713369011878967, 0.19016209244728088, 0.18570590019226074, 0.18236711621284485, 0.1793290227651596, 0.1762528270483017, 0.17316749691963196, 0.1701866090297699, 0.16729159653186798, 0.16452749073505402, 0.16182075440883636, 0.1591917723417282, 0.1566348671913147, 0.1541069597005844, 0.15160511434078217, 0.14916794002056122, 0.14677131175994873, 0.14440606534481049, 0.14205977320671082, 0.13975855708122253, 0.14980676770210266, 0.14164167642593384, 0.13722804188728333, 0.13319705426692963, 0.13016556203365326, 0.1272716224193573, 0.12474464625120163, 0.12217717617750168, 0.11964782327413559, 0.1172630563378334, 0.11491085588932037, 0.1126403659582138, 0.11042150110006332, 0.10828965157270432, 0.10618704557418823, 0.10414395481348038, 0.1021425798535347, 0.1001589223742485, 0.09823447465896606, 0.09720516204833984, 0.09612671285867691, 0.09506253898143768]","[0.19064046442508698, 0.1902776062488556, 0.189834862947464, 0.18932390213012695, 0.18873663246631622, 0.18803073465824127, 0.18719744682312012, 0.18623822927474976, 0.1851598471403122, 0.1839999407529831, 0.18279142677783966, 0.1815580278635025, 0.1803256720304489, 0.17912080883979797, 0.17795664072036743, 0.176841139793396, 0.17577777802944183, 0.17476896941661835, 0.173816978931427, 0.17292502522468567, 0.172141894698143, 0.1711115837097168, 0.1702001988887787, 0.16937507688999176, 0.16861948370933533, 0.1680164784193039, 0.16759294271469116, 0.16725720465183258, 0.16691622138023376, 0.1665787696838379, 0.16628600656986237, 0.1660708338022232, 0.16593104600906372, 0.16591808199882507, 0.16600164771080017, 0.16612394154071808, 0.16626040637493134, 0.1665802150964737, 0.1669735312461853, 0.16728802025318146, 0.1675603687763214, 0.16777054965496063, 0.16795437037944794]",0.0701553555936033,0.6412114470193291,0.07800759611631128,0.6478087820326159,0.16725523709954618,0.27135511693481507,0.1464931027783173,0.10906064995625862,0.7498404810026084,10.493087172042578,cuda
OPPORTUNITY,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185,RN,resnet18_autoencoder_differential_lr,128,90,90,64,100,0.001,"[0.2175823450088501, 0.20481015741825104, 0.1982564926147461, 0.19473256170749664, 0.1918802559375763, 0.1889743059873581, 0.18622228503227234, 0.18361051380634308, 0.1811436414718628, 0.17892730236053467, 0.17682895064353943, 0.17477314174175262, 0.17276336252689362, 0.17080570757389069, 0.16889388859272003, 0.16702599823474884, 0.16520807147026062, 0.16340118646621704, 0.16160395741462708, 0.15982306003570557, 0.15805526077747345, 0.15625926852226257, 0.1544523984193802, 0.15260234475135803, 0.15072374045848846, 0.14879123866558075, 0.14681540429592133, 0.14483104646205902, 0.14279678463935852, 0.140699103474617, 0.13854965567588806, 0.1363929659128189, 0.13425318896770477, 0.13211393356323242, 0.13001592457294464, 0.1279134899377823, 0.12568676471710205, 0.12365194410085678, 0.12145262956619263, 0.11936133354902267, 0.11728456616401672, 0.11521343141794205, 0.11320950090885162, 0.11208406090736389, 0.11095356196165085]","[0.19827039539813995, 0.19812574982643127, 0.19796861708164215, 0.19778068363666534, 0.19750863313674927, 0.19710391759872437, 0.19651521742343903, 0.19573499262332916, 0.19480754435062408, 0.19376599788665771, 0.19260649383068085, 0.19129998981952667, 0.1898232400417328, 0.188174307346344, 0.18639138340950012, 0.18453669548034668, 0.18265867233276367, 0.18077555298805237, 0.1789059340953827, 0.17712610960006714, 0.17549769580364227, 0.17400676012039185, 0.17262698709964752, 0.1714000105857849, 0.17031343281269073, 0.16933369636535645, 0.16849385201931, 0.16777102649211884, 0.16718949377536774, 0.16668422520160675, 0.1662394255399704, 0.1658686101436615, 0.1655818670988083, 0.1653698980808258, 0.16526664793491364, 0.16522979736328125, 0.16522617638111115, 0.16527558863162994, 0.1654149293899536, 0.16553275287151337, 0.16569949686527252, 0.1658831685781479, 0.1660900115966797, 0.16634519398212433, 0.1666114330291748]",0.07479435596747452,0.6729176444315279,0.07611296742961386,0.6523691265676487,0.14962825943973965,0.37308501051366777,0.14814814814814792,0.13046080191502094,0.7445740014562097,10.399112177081406,cuda
OPPORTUNITY,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185,RN,pvt_autoencoder_frozen,128,90,90,64,100,0.001,"[0.20899850130081177, 0.19875983893871307, 0.19147399067878723, 0.18699423968791962, 0.18399550020694733, 0.18157778680324554, 0.1795012652873993, 0.1776406615972519, 0.17597560584545135, 0.17443077266216278, 0.17296074330806732, 0.17154857516288757, 0.17020435631275177, 0.16892579197883606, 0.16771207749843597, 0.166570246219635, 0.16550661623477936, 0.1645202487707138, 0.1636023074388504, 0.1627325564622879, 0.1619015336036682, 0.1611107438802719, 0.16036012768745422, 0.1596400886774063, 0.15894241631031036, 0.15825745463371277, 0.157576784491539, 0.15688836574554443, 0.15619154274463654, 0.15548035502433777, 0.15474505722522736, 0.15398184955120087, 0.15317592024803162, 0.1523100882768631, 0.15137965977191925, 0.1503896564245224, 0.14933709800243378, 0.148215189576149, 0.1470947563648224, 0.14576752483844757, 0.1442791223526001, 0.14290113747119904, 0.14133183658123016, 0.13963472843170166, 0.13789185881614685, 0.13608522713184357, 0.134258434176445, 0.13303950428962708]","[0.1858210563659668, 0.18562714755535126, 0.18536680936813354, 0.18504734337329865, 0.1846720427274704, 0.18421892821788788, 0.18368293344974518, 0.18306227028369904, 0.1823592633008957, 0.18156345188617706, 0.18067455291748047, 0.1797032356262207, 0.17865194380283356, 0.177533820271492, 0.1763579100370407, 0.1751498430967331, 0.17392598092556, 0.17271555960178375, 0.1715334951877594, 0.1703886091709137, 0.16929611563682556, 0.1682649403810501, 0.1673002988100052, 0.1663980931043625, 0.1655546873807907, 0.16477352380752563, 0.16406288743019104, 0.16342806816101074, 0.16287381947040558, 0.162394180893898, 0.16196928918361664, 0.1616024672985077, 0.1612997204065323, 0.1610550731420517, 0.16088537871837616, 0.1607109159231186, 0.16067779064178467, 0.1605486273765564, 0.1606152206659317, 0.16052262485027313, 0.16051821410655975, 0.16064117848873138, 0.16062244772911072, 0.1607305258512497, 0.1608986258506775, 0.1609927862882614, 0.16117243468761444, 0.1613662838935852]",0.07409163106580073,0.6660731742217605,0.06720831995552266,0.545038117368662,0.14402555609056977,0.37308501051366777,0.14814814814814792,0.13046080191502094,0.7523112158773869,11.71679891902022,cuda
OPPORTUNITY,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185,RN,pvt_autoencoder_progressive_unfreeze,128,90,90,64,150,0.001,"[0.20242299139499664, 0.1936618685722351, 0.18760745227336884, 0.18380263447761536, 0.181106835603714, 0.17889443039894104, 0.17697669565677643, 0.17522603273391724, 0.17363108694553375, 0.17219991981983185, 0.1709146797657013, 0.16975371539592743, 0.16870106756687164, 0.16774244606494904, 0.16684947907924652, 0.16601277887821198, 0.16522018611431122, 0.1644572913646698, 0.16371537744998932, 0.16299310326576233, 0.1622755080461502, 0.16276727616786957, 0.16186979413032532, 0.16042649745941162, 0.16236162185668945, 0.15975125133991241, 0.1593644917011261, 0.15814101696014404, 0.15731500089168549, 0.15596501529216766, 0.15514391660690308, 0.1537499576807022, 0.15275457501411438, 0.15205112099647522, 0.15028463304042816, 0.14877808094024658, 0.14738434553146362, 0.14549620449543, 0.14366264641284943, 0.14175377786159515, 0.13977697491645813, 0.13770268857479095, 0.13510772585868835, 0.13263364136219025, 0.13051818311214447, 0.12845245003700256, 0.1255851835012436, 0.12391705065965652, 0.12226657569408417, 0.12086048722267151]","[0.18850909173488617, 0.18814262747764587, 0.1877201497554779, 0.18725498020648956, 0.18670089542865753, 0.18604053556919098, 0.18525995314121246, 0.18436041474342346, 0.1833689957857132, 0.18229450285434723, 0.18114469945430756, 0.1799410879611969, 0.17870007455348969, 0.1774526983499527, 0.17623084783554077, 0.17505140602588654, 0.1739283949136734, 0.17287345230579376, 0.17190028727054596, 0.17100925743579865, 0.17007140815258026, 0.1696871519088745, 0.1689809262752533, 0.1684810072183609, 0.16762763261795044, 0.16739597916603088, 0.16710682213306427, 0.1665608137845993, 0.1661301553249359, 0.16602465510368347, 0.1657644510269165, 0.16571243107318878, 0.16599752008914948, 0.16517522931098938, 0.1647568941116333, 0.16496706008911133, 0.1645379513502121, 0.1642763912677765, 0.1644527167081833, 0.16410140693187714, 0.16446292400360107, 0.1641840636730194, 0.16438333690166473, 0.1647135466337204, 0.164846271276474, 0.1650877147912979, 0.16536802053451538, 0.16551746428012848, 0.1657356321811676, 0.16601601243019104]",0.07148036981810864,0.6484443193356062,0.07070394689223529,0.5990397276459843,0.14452521849160627,0.37308501051366777,0.14814814814814792,0.13046080191502094,0.7445740014562097,13.387757315067574,cuda
OPPORTUNITY,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185,RN,pvt_autoencoder_differential_lr,128,90,90,64,100,0.001,"[0.22253471612930298, 0.2122168391942978, 0.20488950610160828, 0.2000207155942917, 0.19625070691108704, 0.19375380873680115, 0.19121848046779633, 0.1890503168106079, 0.18682123720645905, 0.18478357791900635, 0.18288089334964752, 0.18108031153678894, 0.1793912947177887, 0.1778021901845932, 0.17629848420619965, 0.17490574717521667, 0.17361056804656982, 0.17238755524158478, 0.17123600840568542, 0.17017045617103577, 0.16917555034160614, 0.16824132204055786, 0.16736207902431488, 0.166537344455719, 0.16575609147548676, 0.16500908136367798, 0.16430021822452545, 0.16362497210502625, 0.16297365725040436, 0.16235534846782684, 0.1617659330368042, 0.16120049357414246, 0.16066236793994904, 0.16014604270458221, 0.15965229272842407, 0.15918081998825073, 0.15872326493263245, 0.15828320384025574, 0.15785948932170868, 0.15750044584274292, 0.15721949934959412, 0.15666291117668152, 0.15633417665958405, 0.155951589345932, 0.15548723936080933, 0.15524624288082123, 0.15476948022842407, 0.15440605580806732, 0.1539945751428604, 0.15364684164524078, 0.15322110056877136, 0.15284457802772522, 0.15241308510303497, 0.15202057361602783, 0.15156079828739166, 0.15119679272174835, 0.150849848985672, 0.15100058913230896, 0.15112997591495514, 0.14992767572402954]","[0.19981107115745544, 0.19968537986278534, 0.19954055547714233, 0.19934429228305817, 0.19908946752548218, 0.1986491084098816, 0.19799010455608368, 0.19711224734783173, 0.19608688354492188, 0.19496603310108185, 0.19378751516342163, 0.1925361454486847, 0.1911517232656479, 0.1895928531885147, 0.18792381882667542, 0.1862424910068512, 0.1846274733543396, 0.18307752907276154, 0.18152274191379547, 0.17989927530288696, 0.1782495528459549, 0.17665942013263702, 0.17518886923789978, 0.17385822534561157, 0.17267031967639923, 0.1716100126504898, 0.17064078152179718, 0.16970166563987732, 0.16881050169467926, 0.16802556812763214, 0.1673799604177475, 0.16682115197181702, 0.16621646285057068, 0.16563419997692108, 0.16525031626224518, 0.1647617071866989, 0.16445103287696838, 0.16399909555912018, 0.16404807567596436, 0.1632605642080307, 0.16344815492630005, 0.1634974628686905, 0.16273289918899536, 0.16264672577381134, 0.16272816061973572, 0.16229845583438873, 0.16216275095939636, 0.16223935782909393, 0.16197805106639862, 0.16183432936668396, 0.16196659207344055, 0.16203665733337402, 0.16181902587413788, 0.16175401210784912, 0.16197627782821655, 0.16174130141735077, 0.16219213604927063, 0.1621188074350357, 0.16245003044605255, 0.16269099712371826]",0.06960503701493914,0.6377789457794715,0.06620028361392268,0.6053694783499853,0.12872873013732836,0.37308501051366777,0.14814814814814792,0.13046080191502094,0.7445740014562097,16.85267603979446,cuda
OPPORTUNITY,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185,LP,cnn_autoencoder,128,90,90,64,150,0.001,"[0.27222248911857605, 0.2641112208366394, 0.2562660574913025, 0.2513107359409332, 0.2471742480993271, 0.2429690957069397, 0.2385777235031128, 0.23428118228912354, 0.2302767038345337, 0.22644083201885223, 0.2226824313402176, 0.21901661157608032, 0.21545149385929108, 0.2119959145784378, 0.20865073800086975, 0.2053840607404709, 0.20216186344623566, 0.19895802438259125, 0.19578328728675842, 0.19263514876365662, 0.1895117610692978, 0.18641655147075653, 0.18335625529289246, 0.18031281232833862, 0.17729447782039642, 0.1742965281009674, 0.17131741344928741, 0.16835744678974152, 0.165419802069664, 0.16248100996017456, 0.15955744683742523, 0.15665237605571747, 0.15375785529613495, 0.1508817970752716, 0.14803867042064667, 0.14521311223506927, 0.14243261516094208, 0.13967396318912506, 0.13696448504924774, 0.1342870593070984, 0.1316450536251068, 0.12903612852096558, 0.12646345794200897, 0.12393195927143097, 0.12144122272729874, 0.11899208277463913, 0.1165926456451416, 0.11423404514789581, 0.11191429942846298, 0.10965175926685333, 0.10743432492017746, 0.10526782274246216, 0.10314565151929855, 0.10107272863388062, 0.09905479848384857, 0.09708689153194427, 0.09516344964504242, 0.09328730404376984, 0.09146188199520111, 0.08969026803970337, 0.08796553313732147, 0.08627820014953613, 0.0846373662352562, 0.08303409814834595, 0.08147875219583511, 0.07996643334627151, 0.07850140333175659, 0.07707599550485611, 0.07569301873445511, 0.07434673607349396, 0.07303564995527267, 0.07176593691110611, 0.07052920758724213, 0.06932921707630157, 0.06816462427377701, 0.0670279860496521, 0.065923772752285, 0.0648542270064354, 0.06381136178970337, 0.06279466301202774, 0.06180242821574211, 0.06083594635128975, 0.05989585444331169, 0.05898451805114746, 0.05809583514928818, 0.05723123252391815, 0.0563867948949337, 0.055560722947120667, 0.054761726409196854, 0.05397709086537361, 0.05321824923157692, 0.05247580260038376, 0.051753539592027664, 0.05104382708668709, 0.05035548284649849, 0.04968053102493286, 0.04902319982647896, 0.0483817458152771, 0.0477571040391922, 0.047146398574113846, 0.04654793441295624, 0.045963481068611145, 0.045392878353595734, 0.04483221098780632, 0.044287823140621185, 0.04374909773468971, 0.04323016479611397, 0.04271722584962845, 0.042215969413518906, 0.04172665625810623, 0.04124689847230911, 0.040778666734695435, 0.040317658334970474, 0.03986538201570511, 0.039427679032087326, 0.03899167850613594, 0.038569312542676926, 0.038152843713760376, 0.03774624317884445, 0.03734767809510231, 0.03695739433169365, 0.036580052226781845, 0.036204829812049866, 0.03584102913737297, 0.0354817770421505, 0.035130973905324936, 0.034789152443408966, 0.03445112705230713, 0.03412208706140518, 0.033797357231378555, 0.0334794782102108, 0.03316980600357056, 0.03286520764231682, 0.032565340399742126, 0.032270193099975586, 0.03198299556970596, 0.03169954568147659, 0.031421419233083725, 0.031149229034781456, 0.030880436301231384, 0.03061703033745289, 0.030361440032720566, 0.030108029022812843, 0.02985973469913006, 0.02961886301636696, 0.02938126213848591, 0.029143942520022392, 0.028914449736475945, 0.028686894103884697, 0.02846580743789673]","[0.25596773624420166, 0.25540485978126526, 0.2548667788505554, 0.25426292419433594, 0.2534002959728241, 0.25232112407684326, 0.2510237395763397, 0.24947337806224823, 0.24766741693019867, 0.24562978744506836, 0.24339178204536438, 0.2409886121749878, 0.2384173423051834, 0.2357000857591629, 0.23284459114074707, 0.22985395789146423, 0.22671978175640106, 0.22345000505447388, 0.22004596889019012, 0.21652768552303314, 0.21291020512580872, 0.20922785997390747, 0.20549534261226654, 0.2017587125301361, 0.19803088903427124, 0.1943231076002121, 0.19063614308834076, 0.18695569038391113, 0.18325768411159515, 0.17958012223243713, 0.17591646313667297, 0.17225699126720428, 0.16860586404800415, 0.16497249901294708, 0.1613723784685135, 0.15783247351646423, 0.15433043241500854, 0.15087847411632538, 0.14746597409248352, 0.144092857837677, 0.1407661885023117, 0.13747400045394897, 0.13422049582004547, 0.13101200759410858, 0.12786215543746948, 0.1247921735048294, 0.12180020660161972, 0.11887214332818985, 0.11602796614170074, 0.11326857656240463, 0.11061619967222214, 0.10806672275066376, 0.10562708973884583, 0.10330569744110107, 0.10107946395874023, 0.0989263504743576, 0.09683021157979965, 0.0947767123579979, 0.09276898205280304, 0.09079805761575699, 0.0888560563325882, 0.08696475625038147, 0.08512671291828156, 0.08337024599313736, 0.08170457184314728, 0.08012982457876205, 0.07862865179777145, 0.07719689607620239, 0.07581080496311188, 0.07446394115686417, 0.07316116243600845, 0.07190687209367752, 0.0707082450389862, 0.06956466287374496, 0.06847427785396576, 0.06742926687002182, 0.0664183646440506, 0.06542899459600449, 0.0644555389881134, 0.06350127607584, 0.06257423758506775, 0.06167048215866089, 0.06079254299402237, 0.0599396675825119, 0.05911487340927124, 0.05831728130578995, 0.05754556879401207, 0.05679856985807419, 0.05605045706033707, 0.055317770689725876, 0.05460713431239128, 0.05393214523792267, 0.05328259617090225, 0.05265745148062706, 0.052055440843105316, 0.05146673694252968, 0.05088594928383827, 0.05031193047761917, 0.049752745777368546, 0.049204468727111816, 0.048654984682798386, 0.04809621348977089, 0.04753496125340462, 0.04699500650167465, 0.046472299844026566, 0.04598887264728546, 0.045513130724430084, 0.04504196718335152, 0.04459390044212341, 0.044167179614305496, 0.043745603412389755, 0.04331333935260773, 0.042886100709438324, 0.042474694550037384, 0.04205828905105591, 0.04165266454219818, 0.041244152933359146, 0.04084252566099167, 0.04045794904232025, 0.04010187089443207, 0.039759352803230286, 0.03941946476697922, 0.03908829763531685, 0.038756221532821655, 0.03843388706445694, 0.03813472017645836, 0.037847116589546204, 0.037574365735054016, 0.037302788347005844, 0.03704051300883293, 0.036790862679481506, 0.036555107682943344, 0.03632434457540512, 0.03607841581106186, 0.03581875190138817, 0.035573285073041916, 0.03535023704171181, 0.03513655066490173, 0.034911077469587326, 0.03468109294772148, 0.034464020282030106, 0.034243904054164886, 0.034043360501527786, 0.033844366669654846, 0.03364427387714386, 0.033432118594646454, 0.033218394964933395, 0.033017344772815704, 0.03283213451504707, 0.03264091908931732]",0.028274998212196475,0.23696013913274477,0.029290662831044464,0.25007571325095257,0.08994855816667288,0.6291793313069909,0.08994941719815254,0.15293783381005793,0.8000193108413536,20.511464902898297,cuda
OPPORTUNITY,868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185,LP,resnet18_autoencoder_frozen,128,90,90,64,100,0.001,"[0.2448120415210724, 0.2272685170173645, 0.21157242357730865, 0.19979120790958405, 0.18983769416809082, 0.18095719814300537, 0.1731252521276474, 0.16609004139900208, 0.1596146821975708, 0.15352922677993774, 0.14782913029193878, 0.14244677126407623, 0.13736167550086975, 0.132546529173851, 0.12795573472976685, 0.12356161326169968, 0.11936472356319427, 0.11536407470703125, 0.11155766248703003, 0.10792740434408188, 0.10446928441524506, 0.10118424892425537, 0.09806952625513077, 0.09510381519794464, 0.09227579087018967, 0.08957437425851822, 0.08699427545070648, 0.08453517407178879, 0.08219195902347565, 0.07995814830064774, 0.0778273269534111, 0.07579777389764786, 0.07386625558137894, 0.07201949506998062, 0.07025414705276489, 0.06857050955295563, 0.06695752590894699, 0.0654146820306778, 0.06394030153751373, 0.06252246350049973, 0.061160583049058914, 0.0598515160381794, 0.058591026812791824, 0.05737505108118057, 0.05620500445365906, 0.05507604777812958, 0.05398226156830788, 0.0529264435172081, 0.051912821829319, 0.050932832062244415, 0.04998292028903961, 0.04906284064054489, 0.04817206785082817, 0.04730677977204323, 0.046469546854496, 0.04565361142158508, 0.044859226793050766, 0.04409050941467285, 0.04334466904401779, 0.04262136295437813, 0.0419139601290226, 0.04122587665915489, 0.0405576229095459, 0.03990425541996956, 0.03926916420459747, 0.038647644221782684, 0.038040030747652054, 0.037449177354574203, 0.03687267377972603, 0.03631181642413139, 0.03576420620083809, 0.035229746252298355, 0.034709636121988297, 0.03420177847146988, 0.033702973276376724, 0.033214718103408813, 0.032736994326114655, 0.03226909041404724, 0.031814053654670715, 0.03136935830116272, 0.03093787468969822, 0.030514001846313477, 0.030102333053946495, 0.029695866629481316, 0.029300445690751076, 0.02891341783106327, 0.028535356745123863, 0.028166010975837708, 0.027805831283330917, 0.027453741058707237, 0.027107205241918564, 0.026769157499074936, 0.02643849328160286, 0.026112232357263565, 0.02579568512737751, 0.02548299916088581, 0.02517804503440857, 0.024878308176994324, 0.024583600461483, 0.024295086041092873]","[0.2404228299856186, 0.2399681955575943, 0.23871053755283356, 0.23668479919433594, 0.23415802419185638, 0.23115339875221252, 0.22774846851825714, 0.2239386886358261, 0.21962125599384308, 0.21472685039043427, 0.2092214673757553, 0.20303261280059814, 0.19612768292427063, 0.18858809769153595, 0.18059636652469635, 0.1723208874464035, 0.1639837622642517, 0.15569637715816498, 0.147489994764328, 0.13946056365966797, 0.13165023922920227, 0.12412819266319275, 0.11700629442930222, 0.11034495383501053, 0.10419228672981262, 0.09856224805116653, 0.09341537207365036, 0.08874395489692688, 0.08452096581459045, 0.0807090550661087, 0.07726716250181198, 0.07415204495191574, 0.07133358716964722, 0.06877756118774414, 0.06646221876144409, 0.06434902548789978, 0.06241804361343384, 0.06065598502755165, 0.05903937295079231, 0.05754655599594116, 0.05615914613008499, 0.054848648607730865, 0.053608570247888565, 0.05243126302957535, 0.0513114258646965, 0.05025254189968109, 0.0492619052529335, 0.04834838956594467, 0.04749203100800514, 0.04668399691581726, 0.045906245708465576, 0.04514238238334656, 0.044384196400642395, 0.0436532236635685, 0.04294927790760994, 0.042275335639715195, 0.041629403829574585, 0.04100370407104492, 0.04041195288300514, 0.03984026238322258, 0.03929081931710243, 0.03876857832074165, 0.03826233744621277, 0.03776650130748749, 0.037287212908267975, 0.03684025630354881, 0.03643151372671127, 0.03604372590780258, 0.0356704406440258, 0.03530283272266388, 0.03494889661669731, 0.03461747244000435, 0.034306399524211884, 0.0340079627931118, 0.033721037209033966, 0.03344319760799408, 0.0331801101565361, 0.0329369492828846, 0.03268086165189743, 0.0324254147708416, 0.032182276248931885, 0.03196397423744202, 0.031758759170770645, 0.03153815492987633, 0.03129179775714874, 0.031057890504598618, 0.030869847163558006, 0.030706610530614853, 0.030552241951227188, 0.030381398275494576, 0.030206793919205666, 0.030042171478271484, 0.029885897412896156, 0.029751725494861603, 0.029616644605994225, 0.029454311355948448, 0.029282372444868088, 0.029130401089787483, 0.028999367728829384, 0.028867486864328384]",0.024197234291573246,0.11011063471456786,0.02494004237675786,0.1230548848813085,0.07885401673413048,0.6291793313069909,0.07885477418421932,0.2806145160304239,0.7885693365373402,26.480035973945633,cuda
