file,Sub-IForest,IForest,Sub-LOF,LOF,POLY,MatrixProfile,KShapeAD,SAND,Series2Graph,SR,Sub-PCA,Sub-HBOS,Sub-OCSVM,Sub-MCD,Sub-KNN,KMeansAD,AutoEncoder,CNN,LSTMAD,TranAD,AnomalyTransformer,OmniAnomaly,USAD,Donut,TimesNet,FITS,OFA,Lag-Llama,Chronos,TimesFM,MOMENT (ZS),MOMENT (FT),ts_len,anomaly_len,num_anomaly,avg_anomaly_len,anomaly_ratio,point_anomaly,seq_anomaly
001_NAB_id_1_Facility_tr_1007_1st_2014.csv,0.1575548186670241,0.1570498348773228,0.2096032406081804,0.1595343748669988,0.2809493865398515,0.165187938191635,0.163311118771689,0.1706452053173633,0.1968644384033726,0.1570434725155841,0.1882321798715935,0.1604775338077113,0.1800314057419106,0.1975514625383811,0.2032756425491508,0.2182812244401013,0.5193094191563359,0.1570498348773228,0.1568344028361274,0.1568344028361274,0.1568344028361274,0.1568344028361274,0.3497220873817452,0.1568344028361274,0.2076701984533821,0.3660678397394249,0.308053828897338,0.1577958548074351,0.1685096992729301,0.1615920838792511,0.6165658452737298,0.627675880549127,4031,343,3,114.33333333333333,0.08509054825105433,0,1
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,0.1919524608787625,0.1932425035518697,0.1922711266046223,0.1929242845963398,0.6596256794892074,0.1951126911810846,0.1919524608787625,0.2487730771864288,0.6090577571519505,0.1919813868349312,0.604596000792415,0.1919524608787625,0.2019779934905846,0.2433607030248203,0.2014868445264822,0.2346318730193159,0.5470227388268957,0.2346679056065497,0.1920103215103113,0.1926963323013052,0.1919524608787625,0.1926490983350799,0.459488601037015,0.1919813868349312,0.1922594447904465,0.297352640635153,0.1924163246952318,0.1924048536774007,0.1920151930911204,0.1920682170344801,0.3929439306069918,0.3924496453405092,6000,637,1,637.0,0.10616666666666667,0,1
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,0.1848193808608671,0.1832040937702995,0.1846012481510536,0.1832464355208514,0.2237240003333713,0.1830149977939462,0.181955532529601,0.4528253571534285,0.1926890259697814,0.1834676451055231,0.1923051065765165,0.1887736912023349,0.1874954254588325,0.2156754659492865,0.1885878323621839,0.20281027811301,0.1823209231317509,0.1863488774039191,0.1823738214915533,0.1827940380541703,0.1818860041772871,0.1822341783156994,0.2241330918999606,0.1818860041772871,0.1822341783156994,0.2037490062667818,0.1828687025877031,0.1840719061119061,0.1820251140585234,0.182939281079124,0.2383788458549955,0.2382622472303113,2379,238,1,238.0,0.10004203446826397,0,1
006_NAB_id_6_Traffic_tr_2579_1st_5839.csv,0.3377143448710524,0.2052285470330489,0.5983859403404578,0.1821080978781766,0.4617121273265566,0.6198217569121252,0.7512252602152735,0.6285191529606067,0.4564458699320569,0.1816873531989445,0.3178158014350241,0.5897386997070936,0.1962556818457171,0.3207432685430514,0.7018376404277695,0.5722808208274149,0.4489197609297604,0.1861416892740119,0.1815121393746002,0.1815121393746002,0.1815121393746002,0.1815121393746002,0.1815121393746002,0.1815121393746002,0.1825709285691889,0.1815921430347643,0.1815761366612167,0.1817356077399347,0.1816081522305616,0.1816720756734035,0.1815121393746002,0.1815121393746002,10319,1030,5,206.0,0.09981587363116581,0,1
008_NAB_id_8_Synthetic_tr_1007_1st_2734.csv,0.7547121204557227,0.3208148046566207,0.7766665114865529,0.2115335161462897,0.8279834861609119,0.7275356702219253,0.7738950903509556,0.732965072756578,0.59812597746601,0.5745671286474505,0.7988854962495054,0.6308018474699798,0.1838958598660483,0.2229936270846081,0.2987895301126914,0.4270938440294645,0.7718746013659722,0.4863173603827406,0.3782648004532369,0.5048494352408989,0.1813653708914729,0.4049881315079885,0.8053283592840551,0.4264655893752036,0.6357416473227261,0.4610818004608644,0.5744631090573628,0.4581701828617776,0.311839288974822,0.4370398785626366,0.7788545970317545,0.7745455468827078,4031,402,1,402.0,0.09972711485983626,0,1
009_NAB_id_9_Traffic_tr_500_1st_438.csv,0.1981329975630326,0.2128617209657252,0.2314389680017607,0.1887318870012427,0.7441813737448625,0.3092156079654661,0.2012091824176466,0.2510158439528393,0.2755615548738611,0.203182348334993,0.4557776649092636,0.2564069036303167,0.3141312113923579,0.2470644058060049,0.2370765192465509,0.2619746791405991,0.2634953431252149,0.2600204299521227,0.2158428344437027,0.2155803790939627,0.1817400389557249,0.2243628536211886,0.4347776272782461,0.2623712617353836,0.2260017407350439,0.2736801418887408,0.2591742881689624,0.2182701322583843,0.2115819407415405,0.2185137186239534,0.3667579038436957,0.3641575555987663,2161,216,1,216.0,0.0999537251272559,0,1
010_NAB_id_10_WebService_tr_500_1st_271.csv,0.2590285691595631,0.2674394036040857,0.3699969845245761,0.2696868291107157,0.4494735247809753,0.2578374752833163,0.3138891883149023,0.2578374752833163,0.2645195992088397,0.2582874540062906,0.5884650317080268,0.2578374752833163,0.3064474259156875,0.2753464628263158,0.3695350648389844,0.5429314502314893,0.3417539918085703,0.2999950164093193,0.3264217713521437,0.2601747147822317,0.2578374752833163,0.2603749559495451,0.3192877225028078,0.2793881686683437,0.2679587042171512,0.2647675266140155,0.4556163790315152,0.2811639536268614,0.2781214445767015,0.2612510385501061,0.9024340720081414,0.8996910989638628,1000,148,3,49.333333333333336,0.148,0,1
011_NAB_id_11_Facility_tr_1007_1st_1526.csv,0.2104309694844883,0.4455249212257332,0.2104309694844883,0.2568371053826519,0.8344621482086239,0.2199980383906653,0.2760605208528196,0.3558529304882967,0.7509629911143423,0.4423637371869247,0.8314834527773497,0.2104309694844883,0.4241195439574588,0.2104309694844883,0.2104309694844883,0.2104309694844883,0.4615348095703169,0.3140989121479831,0.2104309694844883,0.2104309694844883,0.2104309694844883,0.2104309694844883,0.2104309694844883,0.2104309694844883,0.2861498971432556,0.6078900428340301,0.2364628505452264,0.3065086320675496,0.2109006979424294,0.299164465042937,0.642852283154503,0.6364764982136861,4031,474,1,474.0,0.11758868767055321,0,1
013_NAB_id_13_Traffic_tr_623_1st_2084.csv,0.1809542097087019,0.1984968981033182,0.1877672565870935,0.1830614528281367,0.6684591614713509,0.1808882161370859,0.6093318484636902,0.6648749003022768,0.7526508446206807,0.1923033499350307,0.7469832719120313,0.1810202514508517,0.3638769512535638,0.1808882161370859,0.1825526289199822,0.1837700984790241,0.2211744088950659,0.2037001128509848,0.1808882161370859,0.1808882161370859,0.1808882161370859,0.1808882161370859,0.1834981483982452,0.3303265283738912,0.1889809146145416,0.4198851879201683,0.219109341179335,0.2146983376896989,0.1869280872660663,0.2231965438330506,0.7131736912475218,0.7116837273359902,2494,248,2,124.0,0.09943865276663993,0,1
014_NAB_id_14_WebService_tr_500_1st_1045.csv,0.302464154936466,0.1814908871007698,0.4122762573578528,0.1804137888763302,0.2628548597749322,0.2601235507032168,0.1833517724501248,0.2982695218657933,0.1977269663967119,0.1800931479675635,0.2628548597749322,0.3111062321752795,0.2427704245938877,0.5991855497103962,0.4035043275343328,0.2389562603755407,0.6688913225057826,0.1800931479675635,0.2564077078164535,0.1811664096547012,0.1799865207857758,0.1799865207857758,0.426434851314099,0.237566653328291,0.1930984600575145,0.1892445773085613,0.1820386330470187,0.1827083037010135,0.185505286137076,0.1805123946346318,0.5313970641375,0.5688031176140308,1537,152,1,152.0,0.0988939492517892,0,1
015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,0.8320131611470373,0.2943350448558191,0.8650393388807429,0.2281229720853502,0.327030207284033,0.8687933220399756,0.9808745429624148,0.9434688072562872,0.999995000025,0.2257902505270689,0.2257902505270689,0.8497708976180439,0.4390942178586124,0.2993272205991293,0.8561823944083797,0.9865334624698584,0.2515154056984278,0.2264548872926408,0.2287927222345237,0.2279309310067483,0.2257902505270689,0.2258399512766813,0.2279703132179728,0.24138593714108,0.2269483392309414,0.2257902505270689,0.2261353510024481,0.2260887835889071,0.2263963970314045,0.2273625977527997,0.233725601026194,0.2342711517650506,4031,513,1,513.0,0.12726370627635822,0,1
