file_path,dataset,ts2i_transformation_name,ts2i_transformation_pretty_name,window_len,stride,number_of_train_images,number_of_test_images,train_ts2i_transformation_wall_time_s,test_ts2i_transformation_wall_time_s,train_ts2i_transformation_time_per_image_ms,test_ts2i_transformation_time_per_image_ms,train_ts2i_transformation_throughput_images_per_sec,test_ts2i_transformation_throughput_images_per_sec,test_timeseries_length,n_workers
225_MGAB_id_1_Synthetic_tr_25000_1st_38478.csv,MGAB,spiral,SPIRAL,63,63,396,1190,1.621652394067496,4.148369832197204,4.095081803200747,3.4860250690732806,244.1953660653109,286.85966973434256,75000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,gramian_angular_difference_field,GADF,38,38,526,1578,95.54505230206996,101.74932558787987,181.6445861256083,64.47992749548789,5.505256288279873,15.508702302278135,60000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,gramian_angular_summation_field,GASF,38,38,526,1578,96.94425925286487,102.37729743099771,184.30467538567467,64.8778817686931,5.425798330440653,15.413573512853977,60000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,line_plot,LP,38,38,526,1578,3.5725727670360357,11.368186817970127,6.791963435429726,7.204174155874605,147.23283031583787,138.80841556065872,60000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,markov_transition_field,MTF,38,38,526,1578,58.72400250006467,63.53374715615064,111.64259030430546,40.262197183872395,8.957155125783887,24.837193942325744,60000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,morlet_wavelet_transform,MWT,38,38,526,1578,2.920594669878483,7.074790320824832,5.552461349578865,4.483390570864912,180.10030814097365,223.04547957486676,60000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,random_noise,RN,38,38,526,1578,2.4522479709703475,5.937376183923334,4.662068385875185,3.7625958073024925,214.49706808886188,265.77396329927,60000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,recurrence_plot,RP,38,38,526,1578,2.1307597800623626,6.316058299038559,4.050874106582438,4.002571799137236,246.86030068795702,249.83936583362535,60000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,ricker_wavelet_transform,RWT,38,38,526,1578,2.5724487360566854,8.315813689958304,4.890586950678109,5.269843909986251,204.47443427242285,189.75894107698704,60000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,state_grid,SG,38,38,526,1578,2.3717114699538797,5.259408415062353,4.508957167212699,3.3329584379355848,221.7807716763408,300.0337443809813,60000,15
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,MGAB,spiral,SPIRAL,38,38,526,1578,2.4867601399309933,5.365094766020775,4.727680874393523,3.3999333118002375,211.52019913532806,294.12341604738947,60000,15
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,gramian_angular_difference_field,GADF,63,63,396,1190,95.82689986401238,97.1425727410242,241.98712086871814,81.63241406808757,4.132451332162078,12.250035864012608,75000,15
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,gramian_angular_summation_field,GASF,63,63,396,1190,97.08606483694166,97.0454191728495,245.16683039631732,81.55077241415924,4.078855195800668,12.262299551516879,75000,15
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,line_plot,LP,63,63,396,1190,3.3193803469184786,8.977765437914059,8.382273603329491,7.5443407041294615,119.29937476662582,132.54968713868413,75000,15
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,markov_transition_field,MTF,63,63,396,1190,59.33570338203572,62.23483475390822,149.83763480312052,52.29818046546909,6.6738907172016715,19.121124121330947,75000,15
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,morlet_wavelet_transform,MWT,63,63,396,1190,2.180796419037506,7.056887951912358,5.507061664236126,5.930157942783494,181.58503771515478,168.62957271094547,75000,15
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,MGAB,random_noise,RN,63,63,396,1190,2.168081401847303,4.441860331920907,5.474953034967937,3.732655741110006,182.64996861399678,267.90576719583123,75000,15
